cohort,site,id,mouse,group,Tx,entry,body_weight,lifespan_days,dead
C2009,UT,UT03801,C2009|UT03801,Control,0,182.625,44.799999,918,1
C2009,UT,UT03802,C2009|UT03802,Control,0,182.625,44.400002,946,1
C2009,UT,UT03803,C2009|UT03803,Control,0,182.625,52.900002,901,1
C2009,UT,UT03811,C2009|UT03811,Control,0,182.625,44.700001,291,1
C2009,UT,UT03812,C2009|UT03812,Control,0,182.625,45.799999,460,1
C2009,UT,UT03813,C2009|UT03813,Control,0,182.625,45.299999,661,1
C2009,UT,UT03828,C2009|UT03828,Control,0,182.625,52.900002,344,1
C2009,UT,UT03829,C2009|UT03829,Control,0,182.625,42.400002,974,1
C2009,UT,UT03830,C2009|UT03830,Control,0,182.625,42.0,968,1
C2009,UT,UT03839,C2009|UT03839,Control,0,182.625,50.099998,581,1
C2009,UT,UT03840,C2009|UT03840,Control,0,182.625,47.299999,610,1
C2009,UT,UT03841,C2009|UT03841,Control,0,182.625,46.799999,797,1
C2009,UT,UT03846,C2009|UT03846,Control,0,182.625,45.900002,698,1
C2009,UT,UT03847,C2009|UT03847,Control,0,182.625,47.400002,641,1
C2009,UT,UT03848,C2009|UT03848,Control,0,182.625,45.799999,676,1
C2009,UT,UT03852,C2009|UT03852,Control,0,182.625,44.400002,481,1
C2009,UT,UT03853,C2009|UT03853,Control,0,182.625,52.599998,893,1
C2009,UT,UT03854,C2009|UT03854,Control,0,182.625,51.5,789,1
C2009,UT,UT03862,C2009|UT03862,Control,0,182.625,49.299999,257,1
C2009,UT,UT03863,C2009|UT03863,Control,0,182.625,50.200001,1013,1
C2009,UT,UT03864,C2009|UT03864,Control,0,182.625,39.200001,1015,1
C2009,UT,UT03880,C2009|UT03880,Control,0,182.625,40.5,803,1
C2009,UT,UT03881,C2009|UT03881,Control,0,182.625,53.400002,295,1
C2009,UT,UT03882,C2009|UT03882,Control,0,182.625,43.799999,612,1
C2009,UT,UT03887,C2009|UT03887,Control,0,182.625,47.0,268,1
C2009,UT,UT03888,C2009|UT03888,Control,0,182.625,34.900002,637,1
C2009,UT,UT03889,C2009|UT03889,Control,0,182.625,33.5,851,1
C2009,UT,UT03890,C2009|UT03890,Control,0,182.625,46.200001,704,1
C2009,UT,UT03891,C2009|UT03891,Control,0,182.625,42.5,354,1
C2009,UT,UT03892,C2009|UT03892,Control,0,182.625,47.900002,861,1
C2009,UT,UT03900,C2009|UT03900,Control,0,182.625,41.5,783,1
C2009,UT,UT03901,C2009|UT03901,Control,0,182.625,46.400002,678,1
C2009,UT,UT03902,C2009|UT03902,Control,0,182.625,41.599998,666,1
C2009,UT,UT03950,C2009|UT03950,Control,0,182.625,46.0,1088,1
C2009,UT,UT03951,C2009|UT03951,Control,0,182.625,47.700001,340,1
C2009,UT,UT03952,C2009|UT03952,Control,0,182.625,49.900002,432,1
C2009,UT,UT03957,C2009|UT03957,Control,0,182.625,42.700001,978,1
C2009,UT,UT03958,C2009|UT03958,Control,0,182.625,49.099998,877,1
C2009,UT,UT03959,C2009|UT03959,Control,0,182.625,35.900002,441,1
C2009,UT,UT03981,C2009|UT03981,Control,0,182.625,38.400002,1129,1
C2009,UT,UT03982,C2009|UT03982,Control,0,182.625,44.299999,248,1
C2009,UT,UT03983,C2009|UT03983,Control,0,182.625,40.0,1021,1
C2009,UT,UT03992,C2009|UT03992,Control,0,182.625,40.700001,839,1
C2009,UT,UT03993,C2009|UT03993,Control,0,182.625,48.200001,454,1
C2009,UT,UT03994,C2009|UT03994,Control,0,182.625,49.099998,381,1
C2009,UT,UT04029,C2009|UT04029,Control,0,182.625,49.700001,681,1
C2009,UT,UT04030,C2009|UT04030,Control,0,182.625,44.099998,497,1
C2009,UT,UT04031,C2009|UT04031,Control,0,182.625,34.099998,987,1
C2009,UT,UT04042,C2009|UT04042,Control,0,182.625,46.299999,772,1
C2009,UT,UT04043,C2009|UT04043,Control,0,182.625,39.299999,1070,1
C2009,UT,UT04044,C2009|UT04044,Control,0,182.625,49.799999,523,1
C2009,UT,UT04071,C2009|UT04071,Control,0,182.625,37.599998,811,1
C2009,UT,UT04072,C2009|UT04072,Control,0,182.625,42.5,655,1
C2009,UT,UT04073,C2009|UT04073,Control,0,182.625,40.099998,1086,1
C2009,UT,UT04105,C2009|UT04105,Control,0,182.625,38.5,782,1
C2009,UT,UT04106,C2009|UT04106,Control,0,182.625,44.599998,961,1
C2009,UT,UT04107,C2009|UT04107,Control,0,182.625,44.599998,836,1
C2009,UT,UT04112,C2009|UT04112,Control,0,182.625,36.400002,626,1
C2009,UT,UT04113,C2009|UT04113,Control,0,182.625,40.599998,909,1
C2009,UT,UT04114,C2009|UT04114,Control,0,182.625,36.5,1076,1
C2009,UT,UT04134,C2009|UT04134,Control,0,182.625,36.299999,1022,1
C2009,UT,UT04135,C2009|UT04135,Control,0,182.625,53.200001,585,1
C2009,UT,UT04136,C2009|UT04136,Control,0,182.625,46.700001,905,1
C2009,UT,UT04181,C2009|UT04181,Control,0,182.625,48.900002,284,1
C2009,UT,UT04182,C2009|UT04182,Control,0,182.625,50.599998,261,1
C2009,UT,UT04183,C2009|UT04183,Control,0,182.625,45.299999,425,1
C2009,UT,UT04184,C2009|UT04184,Control,0,182.625,48.5,513,1
C2009,UT,UT04185,C2009|UT04185,Control,0,182.625,46.700001,850,1
C2009,UT,UT04186,C2009|UT04186,Control,0,182.625,46.0,884,1
C2009,UT,UT04195,C2009|UT04195,Control,0,182.625,45.900002,607,1
C2009,UT,UT04196,C2009|UT04196,Control,0,182.625,48.0,678,1
C2009,UT,UT04197,C2009|UT04197,Control,0,182.625,51.0,665,1
C2009,UT,UT04239,C2009|UT04239,Control,0,182.625,47.200001,948,1
C2009,UT,UT04240,C2009|UT04240,Control,0,182.625,48.400002,517,1
C2009,UT,UT04241,C2009|UT04241,Control,0,182.625,44.599998,293,1
C2009,UT,UT04268,C2009|UT04268,Control,0,182.625,39.400002,616,1
C2009,UT,UT04269,C2009|UT04269,Control,0,182.625,39.0,986,1
C2009,UT,UT04270,C2009|UT04270,Control,0,182.625,41.599998,767,1
C2009,UT,UT03540,C2009|UT03540,Rapa_lo,1,182.625,43.299999,364,1
C2009,UT,UT03541,C2009|UT03541,Rapa_lo,1,182.625,46.900002,1013,1
C2009,UT,UT03542,C2009|UT03542,Rapa_lo,1,182.625,45.400002,580,1
C2009,UT,UT03593,C2009|UT03593,Rapa_lo,1,182.625,45.799999,454,1
C2009,UT,UT03594,C2009|UT03594,Rapa_lo,1,182.625,43.700001,653,1
C2009,UT,UT03595,C2009|UT03595,Rapa_lo,1,182.625,37.799999,477,1
C2009,UT,UT03669,C2009|UT03669,Rapa_lo,1,182.625,41.200001,550,1
C2009,UT,UT03670,C2009|UT03670,Rapa_lo,1,182.625,41.5,474,1
C2009,UT,UT03671,C2009|UT03671,Rapa_lo,1,182.625,33.799999,1261,1
C2009,UT,UT03676,C2009|UT03676,Rapa_lo,1,182.625,34.799999,946,1
C2009,UT,UT03677,C2009|UT03677,Rapa_lo,1,182.625,33.700001,740,1
C2009,UT,UT03678,C2009|UT03678,Rapa_lo,1,182.625,33.400002,1005,1
C2009,UT,UT03693,C2009|UT03693,Rapa_lo,1,182.625,42.200001,928,1
C2009,UT,UT03694,C2009|UT03694,Rapa_lo,1,182.625,44.099998,919,1
C2009,UT,UT03695,C2009|UT03695,Rapa_lo,1,182.625,47.400002,482,1
C2009,UT,UT03855,C2009|UT03855,Rapa_lo,1,182.625,38.400002,457,1
C2009,UT,UT03856,C2009|UT03856,Rapa_lo,1,182.625,46.599998,357,1
C2009,UT,UT03857,C2009|UT03857,Rapa_lo,1,182.625,36.5,816,1
C2009,UT,UT03869,C2009|UT03869,Rapa_lo,1,182.625,42.200001,532,1
C2009,UT,UT03870,C2009|UT03870,Rapa_lo,1,182.625,37.900002,1055,1
C2009,UT,UT03871,C2009|UT03871,Rapa_lo,1,182.625,32.299999,769,1
C2009,UT,UT03929,C2009|UT03929,Rapa_lo,1,182.625,44.700001,981,1
C2009,UT,UT03930,C2009|UT03930,Rapa_lo,1,182.625,41.799999,646,1
C2009,UT,UT03931,C2009|UT03931,Rapa_lo,1,182.625,45.200001,428,1
C2009,UT,UT03967,C2009|UT03967,Rapa_lo,1,182.625,38.400002,877,1
C2009,UT,UT03968,C2009|UT03968,Rapa_lo,1,182.625,37.099998,1093,1
C2009,UT,UT03969,C2009|UT03969,Rapa_lo,1,182.625,35.700001,983,1
C2009,UT,UT04022,C2009|UT04022,Rapa_lo,1,182.625,46.599998,677,1
C2009,UT,UT04023,C2009|UT04023,Rapa_lo,1,182.625,40.700001,433,1
C2009,UT,UT04024,C2009|UT04024,Rapa_lo,1,182.625,39.799999,396,1
C2009,UT,UT04125,C2009|UT04125,Rapa_lo,1,182.625,36.200001,1025,1
C2009,UT,UT04126,C2009|UT04126,Rapa_lo,1,182.625,47.5,290,1
C2009,UT,UT04127,C2009|UT04127,Rapa_lo,1,182.625,45.200001,904,1
C2009,UT,UT04157,C2009|UT04157,Rapa_lo,1,182.625,42.099998,270,1
C2009,UT,UT04158,C2009|UT04158,Rapa_lo,1,182.625,37.599998,923,1
C2009,UT,UT04209,C2009|UT04209,Rapa_lo,1,182.625,40.700001,914,1
C2009,UT,UT04210,C2009|UT04210,Rapa_lo,1,182.625,46.900002,197,1
C2009,UT,UT04211,C2009|UT04211,Rapa_lo,1,182.625,45.099998,624,1
C2009,UT,UT04226,C2009|UT04226,Rapa_lo,1,182.625,40.700001,985,1
C2009,UT,UT04227,C2009|UT04227,Rapa_lo,1,182.625,43.5,912,1
C2009,UT,UT04228,C2009|UT04228,Rapa_lo,1,182.625,36.400002,773,1
C2009,UT,UT04236,C2009|UT04236,Rapa_lo,1,182.625,43.099998,875,1
C2009,UT,UT04237,C2009|UT04237,Rapa_lo,1,182.625,38.799999,623,1
C2009,UT,UT04238,C2009|UT04238,Rapa_lo,1,182.625,37.700001,1062,1
C2009,UT,UT04259,C2009|UT04259,Rapa_lo,1,182.625,44.799999,652,1
C2009,UT,UT04260,C2009|UT04260,Rapa_lo,1,182.625,43.0,315,1
C2009,UT,UT04261,C2009|UT04261,Rapa_lo,1,182.625,46.099998,562,1
C2010,TJL,JL06054,C2010|JL06054,Control,0,182.625,45.0,593,1
C2010,TJL,JL06055,C2010|JL06055,Control,0,182.625,51.0,235,1
C2010,TJL,JL06056,C2010|JL06056,Control,0,182.625,45.0,524,1
C2010,TJL,JL06060,C2010|JL06060,Control,0,182.625,50.0,1092,1
C2010,TJL,JL06061,C2010|JL06061,Control,0,182.625,42.0,272,1
C2010,TJL,JL06062,C2010|JL06062,Control,0,182.625,37.0,1139,1
C2010,TJL,JL06078,C2010|JL06078,Control,0,182.625,38.0,760,1
C2010,TJL,JL06079,C2010|JL06079,Control,0,182.625,38.0,390,1
C2010,TJL,JL06080,C2010|JL06080,Control,0,182.625,34.0,739,1
C2010,TJL,JL06084,C2010|JL06084,Control,0,182.625,42.0,566,0
C2010,TJL,JL06085,C2010|JL06085,Control,0,182.625,47.0,677,1
C2010,TJL,JL06086,C2010|JL06086,Control,0,182.625,47.0,566,1
C2010,TJL,JL06094,C2010|JL06094,Control,0,182.625,28.0,196,0
C2010,TJL,JL06095,C2010|JL06095,Control,0,182.625,44.0,196,0
C2010,TJL,JL06096,C2010|JL06096,Control,0,182.625,30.0,196,0
C2010,TJL,JL06122,C2010|JL06122,Control,0,182.625,45.0,1012,1
C2010,TJL,JL06123,C2010|JL06123,Control,0,182.625,47.0,1067,1
C2010,TJL,JL06124,C2010|JL06124,Control,0,182.625,46.0,683,1
C2010,TJL,JL06131,C2010|JL06131,Control,0,182.625,46.0,688,1
C2010,TJL,JL06132,C2010|JL06132,Control,0,182.625,50.0,683,1
C2010,TJL,JL06133,C2010|JL06133,Control,0,182.625,46.0,795,1
C2010,TJL,JL06134,C2010|JL06134,Control,0,182.625,43.0,340,1
C2010,TJL,JL06135,C2010|JL06135,Control,0,182.625,45.0,887,1
C2010,TJL,JL06136,C2010|JL06136,Control,0,182.625,41.0,425,1
C2010,TJL,JL06178,C2010|JL06178,Control,0,182.625,50.0,840,1
C2010,TJL,JL06179,C2010|JL06179,Control,0,182.625,43.0,629,1
C2010,TJL,JL06180,C2010|JL06180,Control,0,182.625,43.0,839,1
C2010,TJL,JL06199,C2010|JL06199,Control,0,182.625,48.0,350,1
C2010,TJL,JL06200,C2010|JL06200,Control,0,182.625,48.0,714,1
C2010,TJL,JL06201,C2010|JL06201,Control,0,182.625,43.0,595,1
C2010,TJL,JL06202,C2010|JL06202,Control,0,182.625,50.0,393,1
C2010,TJL,JL06203,C2010|JL06203,Control,0,182.625,45.0,344,1
C2010,TJL,JL06204,C2010|JL06204,Control,0,182.625,46.0,434,1
C2010,TJL,JL06209,C2010|JL06209,Control,0,182.625,39.0,448,1
C2010,TJL,JL06210,C2010|JL06210,Control,0,182.625,45.0,574,1
C2010,TJL,JL06211,C2010|JL06211,Control,0,182.625,45.0,455,1
C2010,TJL,JL06219,C2010|JL06219,Control,0,182.625,49.0,250,1
C2010,TJL,JL06220,C2010|JL06220,Control,0,182.625,45.0,833,1
C2010,TJL,JL06221,C2010|JL06221,Control,0,182.625,42.0,514,1
C2010,TJL,JL06252,C2010|JL06252,Control,0,182.625,43.0,823,1
C2010,TJL,JL06253,C2010|JL06253,Control,0,182.625,49.0,640,1
C2010,TJL,JL06254,C2010|JL06254,Control,0,182.625,48.0,906,1
C2010,TJL,JL06261,C2010|JL06261,Control,0,182.625,44.0,780,1
C2010,TJL,JL06262,C2010|JL06262,Control,0,182.625,43.0,341,1
C2010,TJL,JL06263,C2010|JL06263,Control,0,182.625,36.0,787,1
C2010,TJL,JL06270,C2010|JL06270,Control,0,182.625,44.0,586,1
C2010,TJL,JL06271,C2010|JL06271,Control,0,182.625,45.0,634,1
C2010,TJL,JL06272,C2010|JL06272,Control,0,182.625,42.0,725,1
C2010,TJL,JL06277,C2010|JL06277,Control,0,182.625,49.0,523,1
C2010,TJL,JL06278,C2010|JL06278,Control,0,182.625,48.0,516,1
C2010,TJL,JL06279,C2010|JL06279,Control,0,182.625,50.0,810,1
C2010,TJL,JL06355,C2010|JL06355,Control,0,182.625,45.0,741,1
C2010,TJL,JL06356,C2010|JL06356,Control,0,182.625,48.0,295,1
C2010,TJL,JL06357,C2010|JL06357,Control,0,182.625,47.0,595,1
C2010,TJL,JL06409,C2010|JL06409,Control,0,182.625,39.0,620,0
C2010,TJL,JL06410,C2010|JL06410,Control,0,182.625,42.0,840,0
C2010,TJL,JL06411,C2010|JL06411,Control,0,182.625,44.0,718,0
C2010,TJL,JL06436,C2010|JL06436,Control,0,182.625,41.0,958,1
C2010,TJL,JL06437,C2010|JL06437,Control,0,182.625,44.0,568,1
C2010,TJL,JL06438,C2010|JL06438,Control,0,182.625,36.0,728,1
C2010,TJL,JL06451,C2010|JL06451,Control,0,182.625,39.0,1015,0
C2010,TJL,JL06452,C2010|JL06452,Control,0,182.625,35.0,550,1
C2010,TJL,JL06453,C2010|JL06453,Control,0,182.625,38.0,1301,1
C2010,TJL,JL06460,C2010|JL06460,Control,0,182.625,40.0,330,1
C2010,TJL,JL06461,C2010|JL06461,Control,0,182.625,42.0,770,1
C2010,TJL,JL06462,C2010|JL06462,Control,0,182.625,41.0,1130,1
C2010,TJL,JL06480,C2010|JL06480,Control,0,182.625,36.0,1093,1
C2010,TJL,JL06481,C2010|JL06481,Control,0,182.625,34.0,1169,1
C2010,TJL,JL06482,C2010|JL06482,Control,0,182.625,44.0,666,1
C2010,TJL,JL06507,C2010|JL06507,Control,0,182.625,42.0,1207,1
C2010,TJL,JL06509,C2010|JL06509,Control,0,182.625,48.0,727,1
C2010,TJL,JL06510,C2010|JL06510,Control,0,182.625,34.0,1162,1
C2010,TJL,JL06511,C2010|JL06511,Control,0,182.625,47.0,644,1
C2010,TJL,JL06512,C2010|JL06512,Control,0,182.625,36.0,498,1
C2010,TJL,JL06519,C2010|JL06519,Control,0,182.625,42.0,602,1
C2010,TJL,JL06520,C2010|JL06520,Control,0,182.625,44.0,743,1
C2010,TJL,JL06521,C2010|JL06521,Control,0,182.625,45.0,748,1
C2010,TJL,JL06525,C2010|JL06525,Control,0,182.625,42.0,819,1
C2010,TJL,JL06526,C2010|JL06526,Control,0,182.625,43.0,906,1
C2010,TJL,JL06527,C2010|JL06527,Control,0,182.625,39.0,1051,1
C2010,TJL,JL06534,C2010|JL06534,Control,0,182.625,32.0,1309,1
C2010,TJL,JL06535,C2010|JL06535,Control,0,182.625,46.0,764,1
C2010,TJL,JL06536,C2010|JL06536,Control,0,182.625,46.0,853,1
C2010,TJL,JL06540,C2010|JL06540,Control,0,182.625,35.0,327,1
C2010,TJL,JL06541,C2010|JL06541,Control,0,182.625,44.0,405,1
C2010,TJL,JL06542,C2010|JL06542,Control,0,182.625,38.0,782,1
C2010,TJL,JL06546,C2010|JL06546,Control,0,182.625,46.0,872,1
C2010,TJL,JL06547,C2010|JL06547,Control,0,182.625,38.0,592,1
C2010,TJL,JL06548,C2010|JL06548,Control,0,182.625,48.0,610,1
C2010,TJL,JL06561,C2010|JL06561,Control,0,182.625,46.0,819,1
C2010,TJL,JL06562,C2010|JL06562,Control,0,182.625,49.0,686,1
C2010,TJL,JL06563,C2010|JL06563,Control,0,182.625,45.0,470,1
C2010,TJL,JL06570,C2010|JL06570,Control,0,182.625,51.0,477,1
C2010,TJL,JL06571,C2010|JL06571,Control,0,182.625,44.0,805,1
C2010,TJL,JL06572,C2010|JL06572,Control,0,182.625,44.0,394,1
C2010,TJL,JL06601,C2010|JL06601,Control,0,182.625,43.0,729,1
C2010,TJL,JL06602,C2010|JL06602,Control,0,182.625,53.0,483,1
C2010,TJL,JL06603,C2010|JL06603,Control,0,182.625,45.0,679,1
C2010,TJL,JL06063,C2010|JL06063,FO_hi,1,182.625,46.0,874,1
C2010,TJL,JL06064,C2010|JL06064,FO_hi,1,182.625,39.0,1040,1
C2010,TJL,JL06065,C2010|JL06065,FO_hi,1,182.625,47.0,355,1
C2010,TJL,JL06087,C2010|JL06087,FO_hi,1,182.625,35.0,1022,1
C2010,TJL,JL06088,C2010|JL06088,FO_hi,1,182.625,36.0,642,1
C2010,TJL,JL06089,C2010|JL06089,FO_hi,1,182.625,37.0,424,1
C2010,TJL,JL06175,C2010|JL06175,FO_hi,1,182.625,47.0,430,1
C2010,TJL,JL06176,C2010|JL06176,FO_hi,1,182.625,41.0,973,1
C2010,TJL,JL06177,C2010|JL06177,FO_hi,1,182.625,48.0,869,1
C2010,TJL,JL06184,C2010|JL06184,FO_hi,1,182.625,46.0,701,1
C2010,TJL,JL06185,C2010|JL06185,FO_hi,1,182.625,52.0,302,1
C2010,TJL,JL06186,C2010|JL06186,FO_hi,1,182.625,44.0,462,1
C2010,TJL,JL06193,C2010|JL06193,FO_hi,1,182.625,43.0,448,1
C2010,TJL,JL06194,C2010|JL06194,FO_hi,1,182.625,49.0,734,1
C2010,TJL,JL06195,C2010|JL06195,FO_hi,1,182.625,46.0,722,1
C2010,TJL,JL06196,C2010|JL06196,FO_hi,1,182.625,41.0,433,1
C2010,TJL,JL06197,C2010|JL06197,FO_hi,1,182.625,49.0,834,1
C2010,TJL,JL06198,C2010|JL06198,FO_hi,1,182.625,49.0,1225,1
C2010,TJL,JL06264,C2010|JL06264,FO_hi,1,182.625,36.0,410,0
C2010,TJL,JL06265,C2010|JL06265,FO_hi,1,182.625,35.0,410,0
C2010,TJL,JL06266,C2010|JL06266,FO_hi,1,182.625,30.0,410,0
C2010,TJL,JL06287,C2010|JL06287,FO_hi,1,182.625,47.0,614,1
C2010,TJL,JL06288,C2010|JL06288,FO_hi,1,182.625,50.0,1097,1
C2010,TJL,JL06289,C2010|JL06289,FO_hi,1,182.625,43.0,579,1
C2010,TJL,JL06301,C2010|JL06301,FO_hi,1,182.625,49.0,694,1
C2010,TJL,JL06302,C2010|JL06302,FO_hi,1,182.625,47.0,912,1
C2010,TJL,JL06303,C2010|JL06303,FO_hi,1,182.625,40.0,475,1
C2010,TJL,JL06329,C2010|JL06329,FO_hi,1,182.625,39.0,789,1
C2010,TJL,JL06330,C2010|JL06330,FO_hi,1,182.625,43.0,502,1
C2010,TJL,JL06331,C2010|JL06331,FO_hi,1,182.625,46.0,873,1
C2010,TJL,JL06364,C2010|JL06364,FO_hi,1,182.625,48.0,595,1
C2010,TJL,JL06365,C2010|JL06365,FO_hi,1,182.625,33.0,864,1
C2010,TJL,JL06366,C2010|JL06366,FO_hi,1,182.625,46.0,593,1
C2010,TJL,JL06378,C2010|JL06378,FO_hi,1,182.625,37.0,827,1
C2010,TJL,JL06379,C2010|JL06379,FO_hi,1,182.625,45.0,827,1
C2010,TJL,JL06380,C2010|JL06380,FO_hi,1,182.625,44.0,463,1
C2010,TJL,JL06471,C2010|JL06471,FO_hi,1,182.625,48.0,887,1
C2010,TJL,JL06472,C2010|JL06472,FO_hi,1,182.625,45.0,999,1
C2010,TJL,JL06473,C2010|JL06473,FO_hi,1,182.625,47.0,1025,1
C2010,TJL,JL06474,C2010|JL06474,FO_hi,1,182.625,26.0,907,1
C2010,TJL,JL06475,C2010|JL06475,FO_hi,1,182.625,31.0,817,1
C2010,TJL,JL06476,C2010|JL06476,FO_hi,1,182.625,26.0,935,1
C2010,TJL,JL06501,C2010|JL06501,FO_hi,1,182.625,39.0,660,1
C2010,TJL,JL06502,C2010|JL06502,FO_hi,1,182.625,46.0,855,1
C2010,TJL,JL06503,C2010|JL06503,FO_hi,1,182.625,36.0,1204,1
C2010,TJL,JL06531,C2010|JL06531,FO_hi,1,182.625,38.0,713,1
C2010,TJL,JL06532,C2010|JL06532,FO_hi,1,182.625,41.0,1065,1
C2010,TJL,JL06533,C2010|JL06533,FO_hi,1,182.625,43.0,450,1
C2010,TJL,JL06555,C2010|JL06555,FO_hi,1,182.625,50.0,436,1
C2010,TJL,JL06556,C2010|JL06556,FO_hi,1,182.625,40.0,946,1
C2010,TJL,JL06557,C2010|JL06557,FO_hi,1,182.625,38.0,924,1
C2010,TJL,JL06604,C2010|JL06604,FO_hi,1,182.625,38.0,512,1
C2010,TJL,JL06605,C2010|JL06605,FO_hi,1,182.625,37.0,1023,1
C2010,TJL,JL06606,C2010|JL06606,FO_hi,1,182.625,42.0,658,1
C2010,UM,UM29841,C2010|UM29841,Control,0,182.625,33.5,355,0
C2010,UM,UM29848,C2010|UM29848,Control,0,182.625,29.3,355,0
C2010,UM,UM29855,C2010|UM29855,Control,0,182.625,37.8,355,0
C2010,UM,UM29925,C2010|UM29925,Control,0,182.625,33.7,689,1
C2010,UM,UM29932,C2010|UM29932,Control,0,182.625,36.5,868,1
C2010,UM,UM29939,C2010|UM29939,Control,0,182.625,31.9,831,1
C2010,UM,UM30303,C2010|UM30303,Control,0,182.625,37.6,673,1
C2010,UM,UM30310,C2010|UM30310,Control,0,182.625,27.2,1062,1
C2010,UM,UM30317,C2010|UM30317,Control,0,182.625,34.0,976,1
C2010,UM,UM30443,C2010|UM30443,Control,0,182.625,30.8,883,1
C2010,UM,UM30450,C2010|UM30450,Control,0,182.625,31.4,840,1
C2010,UM,UM30457,C2010|UM30457,Control,0,182.625,35.3,733,1
C2010,UM,UM30555,C2010|UM30555,Control,0,182.625,35.1,1026,1
C2010,UM,UM30562,C2010|UM30562,Control,0,182.625,32.3,547,1
C2010,UM,UM30569,C2010|UM30569,Control,0,182.625,31.9,1094,1
C2010,UM,UM30625,C2010|UM30625,Control,0,182.625,35.0,929,1
C2010,UM,UM30632,C2010|UM30632,Control,0,182.625,31.9,737,1
C2010,UM,UM30639,C2010|UM30639,Control,0,182.625,39.0,956,1
C2010,UM,UM30716,C2010|UM30716,Control,0,182.625,31.0,890,1
C2010,UM,UM30723,C2010|UM30723,Control,0,182.625,31.9,784,1
C2010,UM,UM30730,C2010|UM30730,Control,0,182.625,33.5,880,1
C2010,UM,UM30814,C2010|UM30814,Control,0,182.625,32.5,1087,1
C2010,UM,UM30821,C2010|UM30821,Control,0,182.625,37.4,1239,1
C2010,UM,UM30828,C2010|UM30828,Control,0,182.625,44.0,646,1
C2010,UM,UM31122,C2010|UM31122,Control,0,182.625,29.7,1265,1
C2010,UM,UM31129,C2010|UM31129,Control,0,182.625,25.9,991,1
C2010,UM,UM31136,C2010|UM31136,Control,0,182.625,28.3,1104,1
C2010,UM,UM31185,C2010|UM31185,Control,0,182.625,34.9,1053,1
C2010,UM,UM31192,C2010|UM31192,Control,0,182.625,35.7,640,0
C2010,UM,UM31199,C2010|UM31199,Control,0,182.625,34.7,641,0
C2010,UM,UM31227,C2010|UM31227,Control,0,182.625,31.1,1016,1
C2010,UM,UM31234,C2010|UM31234,Control,0,182.625,31.9,861,1
C2010,UM,UM31241,C2010|UM31241,Control,0,182.625,37.1,874,1
C2010,UM,UM31346,C2010|UM31346,Control,0,182.625,44.0,242,0
C2010,UM,UM31353,C2010|UM31353,Control,0,182.625,31.7,242,0
C2010,UM,UM31360,C2010|UM31360,Control,0,182.625,30.1,242,0
C2010,UM,UM31437,C2010|UM31437,Control,0,182.625,31.0,975,1
C2010,UM,UM31444,C2010|UM31444,Control,0,182.625,34.4,1010,1
C2010,UM,UM31451,C2010|UM31451,Control,0,182.625,46.9,672,1
C2010,UM,UM31458,C2010|UM31458,Control,0,182.625,33.1,950,1
C2010,UM,UM31465,C2010|UM31465,Control,0,182.625,37.7,1070,1
C2010,UM,UM31472,C2010|UM31472,Control,0,182.625,37.1,422,1
C2010,UM,UM31647,C2010|UM31647,Control,0,182.625,30.0,1182,1
C2010,UM,UM31654,C2010|UM31654,Control,0,182.625,33.4,474,1
C2010,UM,UM31661,C2010|UM31661,Control,0,182.625,32.9,815,1
C2010,UM,UM31696,C2010|UM31696,Control,0,182.625,37.2,1203,1
C2010,UM,UM31703,C2010|UM31703,Control,0,182.625,36.6,876,1
C2010,UM,UM31710,C2010|UM31710,Control,0,182.625,37.5,959,1
C2010,UM,UM31717,C2010|UM31717,Control,0,182.625,29.1,655,1
C2010,UM,UM31724,C2010|UM31724,Control,0,182.625,34.7,873,1
C2010,UM,UM31731,C2010|UM31731,Control,0,182.625,36.4,1087,1
C2010,UM,UM32011,C2010|UM32011,Control,0,182.625,31.1,1044,1
C2010,UM,UM32018,C2010|UM32018,Control,0,182.625,31.5,612,1
C2010,UM,UM32025,C2010|UM32025,Control,0,182.625,32.4,1041,1
C2010,UM,UM32116,C2010|UM32116,Control,0,182.625,31.8,937,1
C2010,UM,UM32123,C2010|UM32123,Control,0,182.625,37.2,903,1
C2010,UM,UM32130,C2010|UM32130,Control,0,182.625,35.0,819,1
C2010,UM,UM32137,C2010|UM32137,Control,0,182.625,37.6,803,1
C2010,UM,UM32144,C2010|UM32144,Control,0,182.625,35.8,927,1
C2010,UM,UM32151,C2010|UM32151,Control,0,182.625,31.5,1047,1
C2010,UM,UM32256,C2010|UM32256,Control,0,182.625,38.2,535,0
C2010,UM,UM32263,C2010|UM32263,Control,0,182.625,35.4,535,0
C2010,UM,UM32270,C2010|UM32270,Control,0,182.625,39.3,536,0
C2010,UM,UM32410,C2010|UM32410,Control,0,182.625,29.7,506,1
C2010,UM,UM32417,C2010|UM32417,Control,0,182.625,30.3,715,1
C2010,UM,UM32424,C2010|UM32424,Control,0,182.625,35.3,925,1
C2010,UM,UM32704,C2010|UM32704,Control,0,182.625,35.0,1294,1
C2010,UM,UM32711,C2010|UM32711,Control,0,182.625,37.3,1057,1
C2010,UM,UM32718,C2010|UM32718,Control,0,182.625,36.8,647,1
C2010,UM,UM32725,C2010|UM32725,Control,0,182.625,30.1,1066,1
C2010,UM,UM32732,C2010|UM32732,Control,0,182.625,30.2,908,1
