cohort,site,sex,group,dose,cell,is_control,init_months,bw_6,bw_12,pct_6_12,lifespan_days,dead
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,26.2,32.2,22.90076335877864,1067,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,27.2,32.9,20.955882352941174,387,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,32.3,36.1,11.764705882352956,1051,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,33.0,36.6,10.909090909090912,1173,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,30.0,31.2,3.999999999999998,1123,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,31.2,43.8,40.38461538461538,1207,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,28.0,39.0,39.285714285714285,856,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,27.0,35.2,30.370370370370377,888,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,31.4,40.5,28.980891719745227,954,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,47.3,50.5,6.76532769556026,1245,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,46.3,56.7,22.46220302375811,502,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,40.7,48.5,19.164619164619157,762,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,40.2,49.3,22.636815920397993,875,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,34.3,39.0,13.702623906705549,914,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,36.8,43.7,18.750000000000018,865,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,33.2,44.3,33.43373493975902,1182,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,29.3,35.9,22.525597269624566,1006,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,30.0,38.0,26.666666666666668,617,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,22.1,25.7,16.289592760180984,589,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,33.8,36.8,8.875739644970414,732,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,37.5,38.6,2.933333333333337,843,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,33.2,35.5,6.927710843373485,727,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,39.7,48.0,20.906801007556666,538,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,47.0,55.1,17.234042553191493,749,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,40.3,43.4,7.692307692307696,706,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,31.9,37.6,17.868338557993738,935,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,37.6,48.2,28.191489361702132,926,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,27.1,35.5,30.996309963099627,1035,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,26.3,33.7,28.136882129277573,1022,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,43.9,48.8,11.161731207289291,947,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,38.5,40.7,5.7142857142857215,921,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,38.8,44.8,15.463917525773198,1019,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,32.5,43.1,32.61538461538462,922,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,31.9,38.3,20.06269592476489,927,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,33.2,45.0,35.542168674698786,1005,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,29.7,37.7,26.93602693602695,850,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,40.6,46.2,13.793103448275865,863,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,45.8,53.0,15.720524017467255,861,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,46.5,52.4,12.68817204301075,455,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,32.2,40.3,25.15527950310557,778,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,25.5,29.9,17.25490196078431,859,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,25.4,32.7,28.74015748031498,1102,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,26.2,26.6,1.5267175572519165,870,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,37.3,42.4,13.672922252010729,727,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,36.4,40.1,10.164835164835173,890,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,35.4,36.8,3.9548022598870016,1075,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,30.7,37.9,23.45276872964169,869,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,27.6,34.9,26.44927536231883,1062,0
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,31.1,38.9,25.080385852090025,798,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,32.9,44.3,34.65045592705167,1028,0
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,31.2,36.4,16.666666666666664,908,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,33.4,38.9,16.467065868263475,1199,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,38.7,42.5,9.819121447028415,900,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,38.0,45.5,19.736842105263158,764,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,35.0,35.0,0.0,1099,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,29.8,35.6,19.46308724832215,900,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,33.3,42.1,26.426426426426442,652,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,41.0,46.6,13.658536585365857,645,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,39.2,45.1,15.05102040816326,813,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,39.4,47.0,19.289340101522846,781,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,34.3,40.6,18.367346938775526,800,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,25.7,27.5,7.00389105058366,1003,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,24.2,29.3,21.074380165289263,703,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,27.7,35.0,26.353790613718417,877,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,40.2,41.3,2.7363184079601846,781,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,31.1,32.3,3.8585209003215297,1092,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,28.4,29.8,4.929577464788741,947,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,32.4,47.7,47.222222222222236,834,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,27.1,33.5,23.61623616236162,716,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,26.6,27.8,4.511278195488719,1125,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,33.7,46.1,36.79525222551928,750,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,38.9,43.0,10.539845758354758,1192,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,36.7,42.9,16.893732970027234,1031,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,39.7,46.4,16.87657430730477,857,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,42.0,47.9,14.047619047619046,865,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,55.3,58.1,5.063291139240515,829,1
C2021,UM,m,Control,0,C2021|UM|Control|0|m,True,,46.4,50.2,8.189655172413802,973,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,30.4,41.4,36.184210526315795,580,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,34.6,48.7,40.75144508670521,1197,1
C2021,UM,f,Control,0,C2021|UM|Control|0|f,True,,28.0,33.7,20.357142857142865,1292,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,33.2,43.4,30.722891566265044,883,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,33.4,45.7,36.826347305389234,914,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,47.2,61.1,29.449152542372875,539,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,29.9,43.9,46.82274247491639,750,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,26.5,36.2,36.60377358490567,548,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,31.7,47.1,48.58044164037856,807,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,43.1,53.8,24.8259860788863,982,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,31.7,43.0,35.646687697160885,935,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,28.0,36.9,31.78571428571428,1101,0
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,28.4,35.9,26.408450704225352,1221,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,30.2,40.1,32.78145695364239,977,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,25.3,33.0,30.434782608695645,1161,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,25.7,30.2,17.509727626459146,942,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,36.0,45.2,25.55555555555556,836,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,34.2,43.1,26.02339181286549,691,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,36.1,51.7,43.21329639889197,494,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,25.3,38.7,52.964426877470366,641,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,42.4,51.8,22.169811320754715,753,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,44.4,49.5,11.48648648648649,1044,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,39.0,45.5,16.666666666666668,717,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,44.3,52.2,17.832957110609495,816,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,35.8,41.3,15.363128491620113,834,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,37.3,45.4,21.715817694369978,944,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,35.1,52.3,49.00284900284899,798,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,35.9,55.3,54.038997214484674,1060,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,35.4,50.1,41.525423728813564,1069,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,40.4,56.6,40.099009900990104,718,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,36.3,44.0,21.21212121212122,806,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,31.0,40.5,30.64516129032258,1085,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,45.6,52.7,15.570175438596493,772,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,24.5,35.6,45.3061224489796,1043,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,24.6,27.9,13.41463414634145,949,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,31.8,45.4,42.76729559748427,765,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,32.2,49.8,54.65838509316768,806,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,33.5,39.3,17.31343283582089,1108,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,40.7,43.8,7.616707616707602,997,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,35.6,33.6,-5.617977528089887,1144,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,33.4,38.6,15.56886227544911,810,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,40.8,43.4,6.372549019607846,1183,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,34.7,35.9,3.4582132564841372,1061,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,35.6,38.4,7.865168539325834,575,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,27.4,30.9,12.773722627737227,767,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,28.1,34.9,24.19928825622775,866,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,29.3,35.4,20.81911262798634,954,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,29.4,41.4,40.816326530612244,939,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,31.0,43.7,40.96774193548388,895,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,27.4,35.6,29.927007299270084,776,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,29.7,36.8,23.9057239057239,988,0
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,33.7,39.0,15.727002967359043,1282,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,33.6,35.6,5.9523809523809526,1183,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,48.1,55.6,15.592515592515593,1108,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,35.0,48.2,37.71428571428572,761,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,36.2,43.8,20.99447513812153,786,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,44.1,58.1,31.746031746031743,1056,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,30.7,41.2,34.201954397394154,1065,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,33.6,38.9,15.773809523809517,560,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,38.0,44.0,15.789473684210526,705,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,39.5,44.3,12.151898734177207,724,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,42.7,47.4,11.00702576112411,643,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,41.1,48.5,18.00486618004866,855,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,33.4,40.0,19.76047904191617,792,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,42.4,47.3,11.556603773584904,883,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,38.4,42.5,10.677083333333337,370,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,38.5,43.4,12.727272727272725,1023,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,33.8,45.0,33.136094674556226,1105,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,32.6,48.5,48.773006134969314,378,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,27.3,38.8,42.12454212454211,1102,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,27.8,38.0,36.690647482014384,393,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,37.4,44.0,17.647058823529417,777,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,39.6,47.2,19.191919191919194,729,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,33.2,38.0,14.457831325301195,986,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,39.5,45.0,13.924050632911392,804,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,26.8,32.0,19.402985074626862,1230,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,42.5,49.3,15.999999999999995,598,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,36.1,47.0,30.193905817174507,978,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,28.5,45.1,58.245614035087726,1082,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,31.4,42.0,33.7579617834395,1198,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,27.7,36.1,30.324909747292427,753,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,43.0,49.2,14.418604651162797,1071,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,43.4,47.8,10.138248847926265,699,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,38.7,44.8,15.76227390180877,943,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,42.3,46.4,9.692671394799058,819,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,34.3,41.3,20.408163265306126,572,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,42.9,47.5,10.722610722610726,827,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,25.1,34.5,37.450199203187246,1163,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,32.2,51.3,59.31677018633538,1182,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,24.3,31.2,28.395061728395056,816,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,24.2,35.3,45.86776859504131,774,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,39.0,44.8,14.871794871794865,845,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,43.4,49.0,12.903225806451616,682,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,41.8,47.7,14.114832535885181,770,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,27.0,31.8,17.77777777777778,1056,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,30.3,38.6,27.392739273927397,633,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,26.2,33.8,29.007633587786252,817,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,32.5,35.7,9.846153846153856,800,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,37.6,43.0,14.361702127659571,897,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,39.5,43.4,9.873417721518985,834,1
C2021,UM,m,DCA,30,C2021|UM|DCA|30|m,False,7.0,43.9,48.7,10.933940774487482,811,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,31.0,41.3,33.2258064516129,1136,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,33.0,43.1,30.60606060606061,975,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,39.0,53.3,36.666666666666664,667,1
C2021,UM,f,DCA,30,C2021|UM|DCA|30|f,False,7.0,30.2,39.9,32.11920529801324,728,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,46.4,53.3,14.870689655172411,454,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,30.6,37.0,20.91503267973856,816,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,42.2,51.8,22.748815165876763,948,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,35.5,38.7,9.014084507042261,1248,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,42.2,47.0,11.374407582938382,715,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,26.5,32.7,23.396226415094347,991,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,24.2,28.4,17.355371900826444,748,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,23.8,33.4,40.336134453781504,1049,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,24.0,32.2,34.16666666666668,615,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,25.2,27.0,7.142857142857145,963,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,25.3,26.8,5.928853754940711,811,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,31.3,43.3,38.33865814696484,976,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,25.0,31.7,26.799999999999997,914,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,37.8,48.0,26.98412698412699,781,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,34.3,44.3,29.15451895043732,1097,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,42.3,52.0,22.931442080378257,977,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,29.7,37.9,27.609427609427605,945,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,31.7,40.7,28.391167192429034,1008,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,29.5,44.0,49.152542372881356,842,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,33.5,40.1,19.701492537313435,1042,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,42.2,49.3,16.82464454976302,620,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,28.3,29.5,4.240282685512365,879,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,33.6,50.4,49.99999999999999,600,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,26.4,28.0,6.060606060606066,1049,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,43.8,45.6,4.109589041095901,958,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,42.5,46.6,9.647058823529415,1179,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,43.6,46.3,6.192660550458705,774,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,41.2,41.7,1.2135922330097086,1173,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,42.5,43.1,1.4117647058823564,1094,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,44.5,47.9,7.6404494382022445,1109,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,37.4,44.6,19.251336898395728,981,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,33.5,39.0,16.417910447761194,822,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,36.1,45.6,26.31578947368421,1081,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,35.8,48.5,35.47486033519554,826,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,45.2,41.0,-9.292035398230095,919,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,33.7,32.0,-5.044510385756684,1058,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,41.2,37.4,-9.223300970873797,585,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,28.1,30.2,7.473309608540917,1098,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,30.5,36.7,20.327868852459023,826,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,25.4,28.2,11.023622047244098,622,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,35.5,42.7,20.281690140845075,726,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,27.9,39.4,41.218637992831546,707,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,29.3,34.1,16.382252559726965,1025,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,43.4,49.3,13.594470046082947,372,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,41.5,46.2,11.325301204819285,454,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,34.8,42.7,22.701149425287376,967,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,32.7,37.6,14.98470948012232,1196,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,31.0,34.2,10.322580645161299,692,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,27.7,29.4,6.137184115523464,1028,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,26.0,32.8,26.153846153846146,786,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,33.9,44.9,32.448377581120944,944,0
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,27.0,30.3,12.222222222222225,1239,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,28.7,31.2,8.710801393728223,1120,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,32.3,37.3,15.479876160990713,771,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,34.1,37.8,10.850439882697934,962,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,30.4,35.5,16.77631578947369,857,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,40.6,41.9,3.2019704433497465,555,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,35.5,39.1,10.140845070422538,765,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,30.5,41.5,36.0655737704918,1081,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,31.6,50.6,60.12658227848101,1002,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,28.1,37.5,33.45195729537366,499,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,26.7,31.8,19.101123595505623,1127,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,32.1,34.4,7.165109034267903,1246,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,37.1,46.0,23.989218328840966,1094,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,40.5,46.8,15.55555555555555,723,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,31.4,46.4,47.77070063694268,976,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,24.2,28.5,17.768595041322317,998,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,27.2,40.2,47.79411764705884,684,1
C2021,UM,f,Epi,60,C2021|UM|Epi|60|f,False,7.0,30.2,37.9,25.49668874172185,619,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,30.4,33.0,8.552631578947372,1097,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,37.3,33.0,-11.52815013404825,499,1
C2021,UM,m,Epi,60,C2021|UM|Epi|60|m,False,7.0,40.5,45.0,11.11111111111111,880,1
