cohort,site,sex,group,dead,lifespan_days,bw_6,bw_12,bw_18,bw_24
C2015,TJL,f,Control,1,785,36.0,50.0,56.0,53.0
C2015,TJL,f,Control,1,680,29.0,29.0,36.0,
C2015,TJL,f,Control,1,893,22.0,29.0,31.0,32.0
C2015,TJL,f,Control,1,978,28.0,36.0,41.0,44.0
C2015,TJL,f,Control,1,1060,27.0,44.0,46.0,49.0
C2015,TJL,f,Control,1,950,34.0,41.0,42.0,49.0
C2015,TJL,m,Control,1,649,36.0,46.0,45.0,
C2015,TJL,m,Control,1,866,38.0,44.0,45.0,43.0
C2015,TJL,m,Control,1,908,32.0,40.0,40.0,36.0
C2015,TJL,m,Control,1,732,32.0,42.0,41.0,
C2015,TJL,m,Control,1,349,46.0,,,
C2015,TJL,m,Control,1,698,50.0,57.0,41.0,
C2015,TJL,m,Control,0,318,,,,
C2015,TJL,m,Control,0,318,,,,
C2015,TJL,m,Control,0,318,,,,
C2015,TJL,f,Control,1,960,24.0,33.0,42.0,39.0
C2015,TJL,f,Control,1,1396,27.0,34.0,39.0,39.0
C2015,TJL,f,Control,1,1014,26.0,28.0,33.0,31.0
C2015,TJL,f,Control,1,1014,23.0,28.0,36.0,33.0
C2015,TJL,f,Control,1,639,28.0,33.0,37.0,
C2015,TJL,f,Control,1,631,29.0,48.0,60.0,
C2015,TJL,f,Control,1,569,22.0,23.0,30.0,
C2015,TJL,f,Control,1,1022,27.0,37.0,44.0,41.0
C2015,TJL,m,Control,1,374,40.0,43.0,,
C2015,TJL,m,Control,1,1001,37.0,45.0,46.0,47.0
C2015,TJL,m,Control,1,751,38.0,48.0,49.0,41.0
C2015,TJL,m,Control,1,847,37.0,44.0,46.0,43.0
C2015,TJL,m,Control,1,520,33.0,40.0,,
C2015,TJL,m,Control,1,686,39.0,51.0,53.0,
C2015,TJL,f,Control,1,737,22.0,24.0,28.0,
C2015,TJL,f,Control,1,492,22.0,23.0,,
C2015,TJL,f,Control,1,737,24.0,26.0,30.0,
C2015,TJL,f,Control,1,1070,38.0,53.0,51.0,51.0
C2015,TJL,f,Control,1,1337,23.0,30.0,34.0,38.0
C2015,TJL,f,Control,1,1089,45.0,46.0,48.0,46.0
C2015,TJL,f,Control,1,1056,27.0,32.0,34.0,37.0
C2015,TJL,f,Control,1,764,33.0,45.0,44.0,38.0
C2015,TJL,m,Control,1,346,41.0,,,
C2015,TJL,m,Control,0,920,,,,
C2015,TJL,m,Control,1,981,40.0,46.0,51.0,53.0
C2015,TJL,m,Control,1,772,48.0,54.0,60.0,58.0
C2015,TJL,m,Control,1,889,35.0,45.0,47.0,40.0
C2015,TJL,m,Control,1,618,45.0,56.0,53.0,
C2015,TJL,f,Control,1,875,24.0,31.0,39.0,40.0
C2015,TJL,f,Control,1,946,20.0,21.0,25.0,28.0
C2015,TJL,f,Control,1,893,29.0,41.0,50.0,51.0
C2015,TJL,f,Control,1,997,25.0,34.0,41.0,52.0
C2015,TJL,m,Control,1,1028,39.0,45.0,45.0,44.0
C2015,TJL,m,Control,1,882,36.0,41.0,39.0,34.0
C2015,TJL,m,Control,1,882,34.0,44.0,46.0,36.0
C2015,TJL,m,Control,1,1161,50.0,58.0,62.0,59.0
C2015,TJL,m,Control,1,869,44.0,49.0,51.0,42.0
C2015,TJL,m,Control,1,680,43.0,49.0,50.0,
C2015,TJL,m,Control,0,295,,,,
C2015,TJL,m,Control,0,295,,,,
C2015,TJL,m,Control,0,295,,,,
C2015,TJL,f,Control,1,1072,34.0,47.0,49.0,40.0
C2015,TJL,f,Control,1,868,26.0,32.0,36.0,41.0
C2015,TJL,f,Control,1,1180,22.0,23.0,23.0,22.0
C2015,TJL,f,Control,1,729,31.0,38.0,42.0,
C2015,TJL,m,Control,1,1154,41.0,49.0,50.0,43.0
C2015,TJL,m,Control,1,660,38.0,48.0,49.0,
C2015,TJL,m,Control,1,624,33.0,42.0,42.0,
C2015,TJL,m,Control,1,610,34.0,37.0,36.0,
C2015,TJL,m,Control,1,996,43.0,43.0,43.0,46.0
C2015,TJL,m,Control,1,596,44.0,51.0,54.0,
C2015,TJL,m,Control,1,624,43.0,57.0,54.0,
C2015,TJL,m,Control,1,973,36.0,45.0,42.0,43.0
C2015,TJL,m,Control,1,1183,29.0,32.0,32.0,34.0
C2015,TJL,m,Control,1,540,44.0,51.0,,
C2015,TJL,m,Control,1,996,38.0,45.0,45.0,44.0
C2015,TJL,m,Control,1,1148,35.0,44.0,47.0,44.0
C2015,TJL,m,Control,1,597,47.0,54.0,55.0,
C2015,TJL,m,Control,1,918,40.0,44.0,45.0,47.0
C2015,TJL,m,Control,1,666,50.0,57.0,59.0,
C2015,TJL,m,Control,1,727,40.0,45.0,47.0,
C2015,TJL,m,Control,1,697,39.0,45.0,45.0,
C2015,TJL,m,Control,1,258,46.0,,,
C2015,TJL,f,Control,1,841,22.0,28.0,32.0,31.0
C2015,TJL,f,Control,1,787,22.0,26.0,28.0,29.0
C2015,TJL,f,Control,1,1193,24.0,30.0,37.0,38.0
C2015,TJL,f,Control,1,1054,24.0,28.0,31.0,32.0
C2015,TJL,m,Control,1,693,37.0,44.0,43.0,
C2015,TJL,m,Control,1,667,38.0,44.0,44.0,
C2015,TJL,m,Control,1,861,36.0,47.0,47.0,45.0
C2015,TJL,m,Control,1,930,37.0,44.0,45.0,47.0
C2015,TJL,m,Control,1,930,39.0,46.0,44.0,41.0
C2015,TJL,m,Control,1,1196,41.0,45.0,45.0,48.0
C2015,TJL,m,Control,0,399,,,,
C2015,TJL,m,Control,0,399,,,,
C2015,TJL,m,Control,0,399,,,,
C2015,TJL,f,Control,1,1005,36.0,49.0,55.0,60.0
C2015,TJL,f,Control,1,1178,33.0,32.0,39.0,37.0
C2015,TJL,f,Control,1,775,45.0,52.0,60.0,52.0
C2015,TJL,f,Control,1,851,36.0,41.0,47.0,48.0
C2015,TJL,m,Control,1,364,44.0,,,
C2015,TJL,m,Control,1,559,40.0,44.0,27.0,
C2015,TJL,m,Control,1,656,46.0,51.0,54.0,
C2015,TJL,f,Control,1,966,32.0,43.0,46.0,41.0
C2015,TJL,f,Control,1,1043,28.0,32.0,40.0,40.0
C2015,TJL,f,Control,1,932,30.0,43.0,46.0,41.0
C2015,TJL,f,Control,1,827,28.0,45.0,54.0,48.0
C2015,TJL,f,Control,1,1097,28.0,32.0,38.0,42.0
C2015,TJL,f,Control,1,1086,25.0,27.0,38.0,39.0
C2015,TJL,f,Control,1,830,36.0,52.0,56.0,55.0
C2015,TJL,f,Control,1,1007,22.0,25.0,31.0,31.0
C2015,TJL,m,Control,1,405,44.0,52.0,,
C2015,TJL,m,Control,1,943,52.0,60.0,61.0,65.0
C2015,TJL,m,Control,1,706,41.0,48.0,,
C2015,TJL,m,Control,1,949,33.0,39.0,43.0,43.0
C2015,TJL,m,Control,1,607,35.0,39.0,39.0,
C2015,TJL,m,Control,1,817,40.0,41.0,41.0,42.0
C2015,TJL,f,Control,1,890,24.0,27.0,32.0,36.0
C2015,TJL,f,Control,1,876,21.0,27.0,27.0,30.0
C2015,TJL,f,Control,1,770,24.0,26.0,29.0,29.0
C2015,TJL,f,Control,1,1041,25.0,27.0,34.0,46.0
C2015,TJL,m,Control,1,534,35.0,48.0,,
C2015,TJL,m,Control,1,1085,48.0,55.0,58.0,59.0
C2015,TJL,m,Control,1,925,46.0,55.0,51.0,53.0
C2015,TJL,m,DMAG,1,1064,34.0,40.0,43.0,43.0
C2015,TJL,m,DMAG,1,1099,33.0,46.0,47.0,48.0
C2015,TJL,m,DMAG,1,939,32.0,45.0,47.0,40.0
C2015,TJL,m,DMAG,1,1023,42.0,43.0,43.0,39.0
C2015,TJL,m,DMAG,1,632,41.0,45.0,45.0,
C2015,TJL,m,DMAG,1,380,44.0,46.0,,
C2015,TJL,m,DMAG,1,590,45.0,49.0,40.0,
C2015,TJL,m,DMAG,1,939,43.0,47.0,47.0,49.0
C2015,TJL,m,DMAG,1,842,33.0,36.0,36.0,34.0
C2015,TJL,f,DMAG,1,828,26.0,37.0,44.0,36.0
C2015,TJL,f,DMAG,1,813,29.0,38.0,46.0,39.0
C2015,TJL,f,DMAG,1,1043,30.0,38.0,41.0,37.0
C2015,TJL,f,DMAG,1,980,22.0,26.0,32.0,31.0
C2015,TJL,m,DMAG,1,589,36.0,48.0,48.0,
C2015,TJL,m,DMAG,1,645,40.0,48.0,47.0,
C2015,TJL,m,DMAG,1,777,37.0,45.0,49.0,42.0
C2015,TJL,f,DMAG,1,890,27.0,28.0,30.0,32.0
C2015,TJL,f,DMAG,1,821,28.0,34.0,43.0,31.0
C2015,TJL,f,DMAG,1,419,39.0,50.0,,
C2015,TJL,f,DMAG,1,624,30.0,33.0,42.0,
C2015,TJL,f,DMAG,1,1015,27.0,43.0,49.0,44.0
C2015,TJL,f,DMAG,1,1050,24.0,43.0,50.0,49.0
C2015,TJL,f,DMAG,1,945,25.0,35.0,43.0,45.0
C2015,TJL,f,DMAG,0,916,,,,
C2015,TJL,m,DMAG,1,1127,36.0,42.0,44.0,40.0
C2015,TJL,m,DMAG,1,827,40.0,33.0,,
C2015,TJL,m,DMAG,1,366,48.0,55.0,60.0,62.0
C2015,TJL,m,DMAG,1,876,48.0,61.0,56.0,38.0
C2015,TJL,m,DMAG,1,1019,37.0,41.0,43.0,42.0
C2015,TJL,m,DMAG,1,791,39.0,46.0,47.0,45.0
C2015,TJL,f,DMAG,1,1091,27.0,36.0,40.0,34.0
C2015,TJL,f,DMAG,1,937,32.0,48.0,55.0,52.0
C2015,TJL,f,DMAG,1,1069,29.0,48.0,52.0,46.0
C2015,TJL,f,DMAG,1,1013,32.0,40.0,42.0,34.0
C2015,TJL,m,DMAG,1,1092,45.0,50.0,50.0,48.0
C2015,TJL,m,DMAG,1,935,40.0,50.0,53.0,53.0
C2015,TJL,m,DMAG,1,699,33.0,44.0,47.0,
C2015,TJL,m,DMAG,1,326,42.0,,,
C2015,TJL,m,DMAG,1,547,43.0,47.0,,
C2015,TJL,m,DMAG,1,841,38.0,43.0,44.0,46.0
C2015,TJL,f,DMAG,0,838,,,,
C2015,TJL,f,DMAG,1,851,29.0,34.0,36.0,37.0
C2015,TJL,f,DMAG,1,586,23.0,27.0,26.0,
C2015,TJL,f,DMAG,1,903,24.0,27.0,28.0,29.0
C2015,TJL,m,DMAG,1,1061,38.0,45.0,46.0,44.0
C2015,TJL,m,DMAG,1,790,43.0,45.0,45.0,31.0
C2015,TJL,m,DMAG,1,775,43.0,47.0,48.0,39.0
C2015,TJL,f,DMAG,1,731,29.0,39.0,40.0,
C2015,TJL,f,DMAG,1,656,31.0,44.0,45.0,
C2015,TJL,f,DMAG,1,984,28.0,37.0,34.0,32.0
C2015,TJL,f,DMAG,1,935,34.0,49.0,47.0,48.0
C2015,TJL,m,DMAG,1,894,37.0,50.0,51.0,51.0
C2015,TJL,m,DMAG,1,1102,41.0,49.0,52.0,54.0
C2015,TJL,m,DMAG,1,1198,37.0,48.0,48.0,47.0
C2015,TJL,m,DMAG,1,1029,38.0,43.0,44.0,44.0
C2015,TJL,m,DMAG,1,833,37.0,43.0,45.0,44.0
C2015,TJL,m,DMAG,1,890,32.0,40.0,40.0,41.0
C2015,TJL,f,DMAG,1,844,37.0,44.0,49.0,34.0
C2015,TJL,f,DMAG,1,824,28.0,41.0,38.0,35.0
C2015,TJL,f,DMAG,1,637,39.0,51.0,49.0,
C2015,TJL,f,DMAG,1,1074,28.0,36.0,35.0,32.0
C2015,TJL,m,DMAG,1,481,40.0,45.0,,
C2015,TJL,m,DMAG,1,1073,29.0,44.0,43.0,37.0
C2015,TJL,m,DMAG,1,251,39.0,,,
C2015,TJL,m,DMAG,1,1130,40.0,40.0,39.0,33.0
C2015,TJL,m,DMAG,1,658,46.0,43.0,42.0,
C2015,TJL,m,DMAG,1,1120,32.0,33.0,36.0,37.0
C2015,TJL,f,DMAG,1,1092,24.0,34.0,36.0,31.0
C2015,TJL,f,DMAG,1,687,27.0,36.0,35.0,
C2015,TJL,f,DMAG,0,805,,,,
C2015,TJL,f,DMAG,1,1035,28.0,32.0,32.0,34.0
C2015,TJL,m,DMAG,1,771,40.0,45.0,47.0,37.0
C2015,TJL,m,DMAG,1,631,44.0,48.0,53.0,
C2015,TJL,m,DMAG,1,332,45.0,,,
C2015,TJL,f,DMAG,1,945,26.0,40.0,40.0,39.0
C2015,TJL,f,DMAG,1,1064,28.0,41.0,46.0,36.0
C2015,TJL,f,DMAG,1,477,23.0,31.0,,
C2015,TJL,f,DMAG,1,903,30.0,42.0,47.0,39.0
C2015,TJL,m,DMAG,1,722,34.0,42.0,44.0,
C2015,TJL,m,DMAG,1,290,41.0,,,
C2015,TJL,m,DMAG,1,1221,32.0,40.0,42.0,40.0
C2015,TJL,f,DMAG,1,691,33.0,34.0,37.0,
C2015,TJL,f,DMAG,1,1149,24.0,30.0,34.0,36.0
C2015,TJL,f,DMAG,1,1051,24.0,31.0,32.0,29.0
C2015,TJL,f,DMAG,1,851,26.0,42.0,47.0,50.0
C2015,TJL,m,DMAG,1,1032,42.0,47.0,48.0,50.0
C2015,TJL,m,DMAG,1,1032,38.0,44.0,37.0,21.0
C2015,TJL,m,DMAG,1,279,43.0,,,
C2015,TJL,m,DMAG,0,916,,,,
C2015,TJL,m,DMAG,1,911,43.0,43.0,46.0,43.0
C2015,TJL,m,DMAG,1,433,38.0,38.0,,
C2015,TJL,f,DMAG,1,1194,34.0,,44.0,43.0
C2015,TJL,f,DMAG,1,734,47.0,,57.0,
C2015,TJL,f,DMAG,1,694,26.0,,32.0,
C2015,TJL,f,DMAG,1,268,33.0,,,
C2015,TJL,m,DMAG,1,1005,42.0,45.0,47.0,46.0
C2015,TJL,m,DMAG,1,287,42.0,,,
C2015,TJL,m,DMAG,1,738,40.0,47.0,49.0,36.0
C2015,TJL,f,DMAG,1,730,21.0,23.0,25.0,
C2015,TJL,f,DMAG,1,854,30.0,43.0,45.0,40.0
C2015,TJL,f,DMAG,1,1199,27.0,33.0,38.0,39.0
C2015,TJL,f,DMAG,1,917,35.0,53.0,57.0,53.0
C2015,TJL,f,Min,1,1070,26.0,29.0,33.0,32.0
C2015,TJL,f,Min,1,1114,42.0,49.0,53.0,59.0
C2015,TJL,f,Min,1,799,23.0,25.0,28.0,24.0
C2015,TJL,f,Min,1,624,37.0,42.0,41.0,
C2015,TJL,f,Min,1,1202,27.0,29.0,34.0,38.0
C2015,TJL,f,Min,1,861,32.0,38.0,44.0,39.0
C2015,TJL,f,Min,1,1141,31.0,31.0,36.0,40.0
C2015,TJL,f,Min,1,674,22.0,24.0,27.0,
C2015,TJL,f,Min,1,695,25.0,34.0,37.0,
C2015,TJL,f,Min,1,805,30.0,35.0,41.0,35.0
C2015,TJL,f,Min,1,953,30.0,34.0,41.0,44.0
C2015,TJL,f,Min,1,894,33.0,40.0,53.0,48.0
C2015,TJL,m,Min,1,238,47.0,,,
C2015,TJL,m,Min,1,773,38.0,48.0,51.0,47.0
C2015,TJL,m,Min,1,870,29.0,46.0,48.0,48.0
C2015,TJL,m,Min,1,1032,39.0,45.0,44.0,40.0
C2015,TJL,m,Min,1,798,36.0,43.0,40.0,33.0
C2015,TJL,m,Min,1,941,31.0,40.0,45.0,43.0
C2015,TJL,m,Min,1,596,45.0,50.0,51.0,
C2015,TJL,m,Min,1,1155,48.0,50.0,52.0,46.0
C2015,TJL,m,Min,1,638,41.0,50.0,58.0,
C2015,TJL,m,Min,1,939,32.0,42.0,46.0,43.0
C2015,TJL,m,Min,1,1022,38.0,44.0,45.0,43.0
C2015,TJL,m,Min,1,869,37.0,46.0,46.0,36.0
C2015,TJL,f,Min,1,883,45.0,52.0,60.0,62.0
C2015,TJL,f,Min,1,855,32.0,44.0,42.0,36.0
C2015,TJL,f,Min,1,1102,37.0,38.0,38.0,41.0
C2015,TJL,f,Min,1,1062,31.0,38.0,39.0,39.0
C2015,TJL,m,Min,1,1120,42.0,51.0,50.0,46.0
C2015,TJL,m,Min,1,593,35.0,43.0,34.0,
C2015,TJL,m,Min,1,866,43.0,50.0,52.0,52.0
C2015,TJL,m,Min,1,835,40.0,44.0,47.0,43.0
C2015,TJL,m,Min,1,441,43.0,47.0,,
C2015,TJL,m,Min,1,692,40.0,45.0,45.0,
C2015,TJL,m,Min,1,754,39.0,47.0,48.0,39.0
C2015,TJL,m,Min,1,642,33.0,39.0,39.0,
C2015,TJL,m,Min,1,1012,40.0,42.0,45.0,45.0
C2015,TJL,f,Min,1,714,26.0,,37.0,
C2015,TJL,f,Min,1,848,29.0,,50.0,44.0
C2015,TJL,f,Min,1,1001,24.0,,35.0,33.0
C2015,TJL,f,Min,1,1029,24.0,,28.0,27.0
C2015,TJL,m,Min,1,820,44.0,,53.0,52.0
C2015,TJL,m,Min,1,561,43.0,,50.0,
C2015,TJL,m,Min,1,793,47.0,,54.0,57.0
C2015,TJL,m,Min,1,645,43.0,48.0,52.0,
C2015,TJL,m,Min,1,824,43.0,53.0,55.0,56.0
C2015,TJL,m,Min,1,840,36.0,50.0,51.0,40.0
C2015,TJL,m,Min,1,977,40.0,37.0,39.0,42.0
C2015,TJL,m,Min,1,834,42.0,37.0,41.0,39.0
C2015,TJL,m,Min,1,714,43.0,47.0,50.0,
C2015,TJL,f,Min,1,1058,22.0,27.0,30.0,30.0
C2015,TJL,f,Min,1,597,24.0,26.0,28.0,
C2015,TJL,f,Min,1,1024,24.0,25.0,33.0,31.0
C2015,TJL,f,Min,1,1084,25.0,30.0,37.0,35.0
C2015,TJL,m,Min,1,784,43.0,47.0,49.0,45.0
C2015,TJL,m,Min,1,484,48.0,51.0,,
C2015,TJL,m,Min,1,499,45.0,50.0,,
C2015,TJL,f,Min,1,1086,26.0,32.0,35.0,35.0
C2015,TJL,f,Min,1,1185,37.0,47.0,51.0,48.0
C2015,TJL,f,Min,1,937,29.0,39.0,43.0,53.0
C2015,TJL,f,Min,1,733,34.0,38.0,41.0,40.0
C2015,TJL,m,Min,1,942,34.0,38.0,42.0,41.0
C2015,TJL,m,Min,1,1028,44.0,47.0,48.0,44.0
C2015,TJL,m,Min,1,282,29.0,,,
C2015,TJL,m,Min,1,862,37.0,42.0,47.0,41.0
C2015,TJL,m,Min,1,448,43.0,48.0,,
C2015,TJL,m,Min,1,401,37.0,42.0,,
C2015,TJL,f,Min,1,987,30.0,40.0,44.0,50.0
C2015,TJL,f,Min,1,913,33.0,44.0,46.0,49.0
C2015,TJL,f,Min,1,1116,30.0,37.0,46.0,51.0
C2015,TJL,f,Min,1,806,41.0,52.0,55.0,33.0
C2015,TJL,f,Min,1,930,28.0,39.0,39.0,33.0
C2015,TJL,f,Min,1,841,26.0,30.0,30.0,30.0
C2015,TJL,f,Min,1,481,26.0,31.0,,
C2015,TJL,f,Min,1,993,39.0,50.0,57.0,64.0
C2015,TJL,f,Min,1,810,27.0,38.0,40.0,42.0
C2015,TJL,f,Min,1,872,31.0,38.0,42.0,47.0
C2015,TJL,f,Min,1,1231,28.0,33.0,32.0,33.0
C2015,TJL,f,Min,1,1087,35.0,45.0,45.0,44.0
C2015,TJL,m,Min,1,652,46.0,,44.0,
C2015,TJL,m,Min,1,470,45.0,,,
C2015,TJL,m,Min,1,910,31.0,,33.0,36.0
C2015,TJL,m,Min,1,1024,40.0,44.0,42.0,44.0
C2015,TJL,m,Min,1,887,39.0,44.0,42.0,44.0
C2015,TJL,m,Min,1,446,51.0,60.0,,
C2015,TJL,m,Min,1,1053,32.0,33.0,33.0,35.0
C2015,TJL,m,Min,1,898,33.0,33.0,34.0,35.0
C2015,TJL,m,Min,1,519,34.0,40.0,,
C2015,TJL,f,Min,1,656,35.0,47.0,40.0,
C2015,TJL,f,Min,1,948,25.0,36.0,37.0,34.0
C2015,TJL,f,Min,1,395,33.0,46.0,,
C2015,TJL,f,Min,1,1033,24.0,26.0,29.0,28.0
C2015,TJL,f,Min,1,1075,26.0,29.0,32.0,29.0
C2015,TJL,f,Min,1,854,23.0,28.0,30.0,31.0
C2015,TJL,f,Min,1,701,38.0,54.0,52.0,
C2015,TJL,f,Min,1,750,34.0,48.0,47.0,39.0
C2015,TJL,m,Min,1,819,40.0,45.0,46.0,43.0
C2015,TJL,m,Min,1,673,41.0,45.0,45.0,
C2015,TJL,m,Min,1,680,43.0,49.0,52.0,
C2015,TJL,m,Min,1,1060,40.0,48.0,48.0,49.0
C2015,TJL,m,Min,1,1019,39.0,46.0,45.0,47.0
C2015,TJL,m,Min,1,776,45.0,50.0,48.0,49.0
C2015,TJL,f,MitoQ,1,812,40.0,50.0,52.0,38.0
C2015,TJL,f,MitoQ,1,1105,35.0,43.0,58.0,53.0
C2015,TJL,f,MitoQ,1,1105,29.0,34.0,40.0,35.0
C2015,TJL,f,MitoQ,1,716,32.0,31.0,31.0,
C2015,TJL,m,MitoQ,1,380,,53.0,,
C2015,TJL,m,MitoQ,1,542,,51.0,,
C2015,TJL,m,MitoQ,1,640,,54.0,50.0,
C2015,TJL,m,MitoQ,1,1173,39.0,44.0,45.0,42.0
C2015,TJL,m,MitoQ,1,1096,31.0,40.0,39.0,32.0
C2015,TJL,m,MitoQ,1,956,30.0,41.0,41.0,40.0
C2015,TJL,m,MitoQ,1,559,36.0,44.0,47.0,
C2015,TJL,m,MitoQ,1,331,38.0,,,
C2015,TJL,m,MitoQ,1,939,38.0,42.0,46.0,48.0
C2015,TJL,f,MitoQ,1,685,28.0,38.0,35.0,
C2015,TJL,f,MitoQ,1,1054,29.0,31.0,31.0,34.0
C2015,TJL,f,MitoQ,1,1059,27.0,33.0,35.0,35.0
C2015,TJL,f,MitoQ,1,775,39.0,52.0,62.0,55.0
C2015,TJL,m,MitoQ,1,307,45.0,,,
C2015,TJL,m,MitoQ,1,510,43.0,49.0,,
C2015,TJL,m,MitoQ,1,545,43.0,46.0,,
C2015,TJL,m,MitoQ,1,1366,35.0,42.0,43.0,38.0
C2015,TJL,m,MitoQ,1,811,32.0,42.0,41.0,36.0
C2015,TJL,m,MitoQ,1,663,35.0,45.0,44.0,
C2015,TJL,m,MitoQ,1,601,32.0,37.0,34.0,
C2015,TJL,m,MitoQ,1,438,34.0,38.0,,
C2015,TJL,m,MitoQ,1,504,42.0,49.0,,
C2015,TJL,m,MitoQ,1,1116,45.0,47.0,46.0,47.0
C2015,TJL,m,MitoQ,1,839,39.0,43.0,43.0,43.0
C2015,TJL,m,MitoQ,1,886,43.0,37.0,47.0,42.0
C2015,TJL,m,MitoQ,1,1050,45.0,51.0,50.0,47.0
C2015,TJL,m,MitoQ,1,673,41.0,51.0,50.0,
C2015,TJL,m,MitoQ,1,512,38.0,45.0,,
C2015,TJL,m,MitoQ,1,734,32.0,46.0,48.0,
C2015,TJL,m,MitoQ,1,681,37.0,48.0,49.0,
C2015,TJL,m,MitoQ,1,1144,41.0,49.0,47.0,51.0
C2015,TJL,f,MitoQ,1,949,30.0,42.0,49.0,45.0
C2015,TJL,f,MitoQ,1,1019,30.0,39.0,41.0,31.0
C2015,TJL,f,MitoQ,1,921,29.0,31.0,37.0,36.0
C2015,TJL,f,MitoQ,1,1222,33.0,40.0,45.0,45.0
C2015,TJL,f,MitoQ,1,988,28.0,34.0,36.0,35.0
C2015,TJL,f,MitoQ,1,859,37.0,47.0,49.0,53.0
C2015,TJL,f,MitoQ,1,1205,30.0,46.0,49.0,48.0
C2015,TJL,f,MitoQ,1,1259,27.0,28.0,32.0,33.0
C2015,TJL,f,MitoQ,1,1062,23.0,24.0,29.0,30.0
C2015,TJL,f,MitoQ,1,1268,22.0,24.0,27.0,28.0
C2015,TJL,f,MitoQ,1,1130,29.0,34.0,34.0,36.0
C2015,TJL,f,MitoQ,1,1195,24.0,25.0,29.0,32.0
C2015,TJL,f,MitoQ,1,681,24.0,,28.0,
C2015,TJL,f,MitoQ,1,1190,32.0,,44.0,34.0
C2015,TJL,f,MitoQ,1,373,26.0,,,
C2015,TJL,f,MitoQ,1,1293,27.0,,39.0,37.0
C2015,TJL,m,MitoQ,1,873,43.0,45.0,46.0,34.0
C2015,TJL,m,MitoQ,1,942,34.0,40.0,40.0,40.0
C2015,TJL,m,MitoQ,1,378,47.0,52.0,,
C2015,TJL,f,MitoQ,1,799,32.0,48.0,53.0,55.0
C2015,TJL,f,MitoQ,1,871,25.0,41.0,42.0,36.0
C2015,TJL,f,MitoQ,1,701,30.0,48.0,58.0,
C2015,TJL,f,MitoQ,1,772,26.0,32.0,32.0,27.0
C2015,TJL,f,MitoQ,1,864,26.0,32.0,36.0,37.0
C2015,TJL,f,MitoQ,1,862,22.0,26.0,28.0,29.0
C2015,TJL,f,MitoQ,1,883,36.0,55.0,55.0,58.0
C2015,TJL,f,MitoQ,1,975,27.0,37.0,38.0,33.0
C2015,TJL,m,MitoQ,1,862,40.0,45.0,47.0,41.0
C2015,TJL,m,MitoQ,1,800,36.0,48.0,48.0,46.0
C2015,TJL,m,MitoQ,1,869,45.0,52.0,46.0,34.0
C2015,TJL,f,MitoQ,1,1111,36.0,48.0,51.0,48.0
C2015,TJL,f,MitoQ,1,1021,39.0,46.0,43.0,44.0
C2015,TJL,f,MitoQ,1,1021,36.0,48.0,45.0,39.0
C2015,TJL,f,MitoQ,1,896,42.0,46.0,61.0,52.0
C2015,TJL,f,MitoQ,1,1050,31.0,41.0,44.0,44.0
C2015,TJL,f,MitoQ,1,1028,24.0,33.0,40.0,39.0
C2015,TJL,f,MitoQ,1,722,32.0,41.0,44.0,
C2015,TJL,f,MitoQ,1,785,26.0,31.0,39.0,38.0
C2015,TJL,f,MitoQ,1,1004,28.0,31.0,30.0,31.0
C2015,TJL,f,MitoQ,1,979,43.0,55.0,54.0,54.0
C2015,TJL,f,MitoQ,1,960,26.0,28.0,29.0,28.0
C2015,TJL,f,MitoQ,1,679,33.0,37.0,39.0,
C2015,TJL,m,MitoQ,1,960,35.0,45.0,46.0,47.0
C2015,TJL,m,MitoQ,1,946,39.0,44.0,44.0,35.0
C2015,TJL,m,MitoQ,1,639,43.0,51.0,52.0,
C2015,TJL,m,MitoQ,1,502,49.0,52.0,,
C2015,TJL,m,MitoQ,1,322,51.0,,,
C2015,TJL,m,MitoQ,1,747,43.0,45.0,38.0,26.0
C2015,TJL,m,MitoQ,1,1015,38.0,42.0,43.0,41.0
C2015,TJL,m,MitoQ,1,586,46.0,52.0,52.0,
C2015,TJL,m,MitoQ,1,1025,40.0,41.0,42.0,41.0
C2015,TJL,m,MitoQ,1,775,36.0,45.0,45.0,45.0
C2015,TJL,m,MitoQ,1,779,35.0,44.0,44.0,30.0
C2015,TJL,m,MitoQ,1,929,50.0,53.0,54.0,52.0
C2015,TJL,m,MitoQ,1,799,39.0,45.0,45.0,46.0
C2015,TJL,m,MitoQ,1,676,36.0,45.0,43.0,
C2015,TJL,m,MitoQ,1,993,36.0,49.0,48.0,50.0
C2015,TJL,m,MitoQ,1,1051,33.0,39.0,43.0,43.0
C2015,TJL,m,MitoQ,1,314,45.0,,,
C2015,TJL,m,MitoQ,1,990,38.0,46.0,48.0,48.0
C2015,TJL,f,MitoQ,1,730,25.0,28.0,31.0,
C2015,TJL,f,MitoQ,1,792,24.0,28.0,34.0,35.0
C2015,TJL,f,MitoQ,1,743,34.0,51.0,44.0,37.0
C2015,TJL,f,MitoQ,1,1066,41.0,57.0,60.0,61.0
C2015,TJL,m,MitoQ,1,1212,42.0,46.0,46.0,48.0
C2015,TJL,m,MitoQ,1,1184,44.0,48.0,49.0,50.0
C2015,TJL,m,MitoQ,1,945,39.0,47.0,47.0,50.0
C2015,TJL,m,bGPA,1,953,45.0,51.0,52.0,52.0
C2015,TJL,m,bGPA,1,896,41.0,46.0,50.0,41.0
C2015,TJL,m,bGPA,1,812,26.0,25.0,28.0,28.0
