population,cohort,site,sex,id,group,dose,age_initiation,status,dead,age,Rx(ppm),Unnamed: 11,weight_42d,weight_6m,weight_12m,maternal_age_days,parity,mouse
UM-HET3,C2006,TJL,m,JL02504,Control,0,,removed,0,356,,,,,,,,C2006|JL02504
UM-HET3,C2006,TJL,m,JL02508,Control,0,,removed,0,404,,,,,,,,C2006|JL02508
UM-HET3,C2006,TJL,m,JL02509,Control,0,,removed,0,677,,,,,,,,C2006|JL02509
UM-HET3,C2006,TJL,m,JL02510,Control,0,,removed,0,474,,,,,,,,C2006|JL02510
UM-HET3,C2006,TJL,m,JL02560,Control,0,,dead,1,609,,,26.0,43.0,47.0,,,C2006|JL02560
UM-HET3,C2006,TJL,m,JL02561,Control,0,,dead,1,497,,,28.0,47.0,51.0,,,C2006|JL02561
UM-HET3,C2006,TJL,m,JL02562,Control,0,,dead,1,295,,,27.0,52.0,,,,C2006|JL02562
UM-HET3,C2006,TJL,m,JL02579,Control,0,,dead,1,830,,,19.0,40.0,48.0,,,C2006|JL02579
UM-HET3,C2006,TJL,m,JL02580,Control,0,,dead,1,740,,,24.0,46.0,50.0,,,C2006|JL02580
UM-HET3,C2006,TJL,m,JL02581,Control,0,,dead,1,1197,,,20.0,39.0,45.0,,,C2006|JL02581
UM-HET3,C2006,TJL,m,JL02641,Control,0,,dead,1,878,,,20.0,38.0,42.0,,,C2006|JL02641
UM-HET3,C2006,TJL,m,JL02642,Control,0,,dead,1,648,,,21.0,42.0,47.0,,,C2006|JL02642
UM-HET3,C2006,TJL,m,JL02643,Control,0,,dead,1,676,,,21.0,43.0,46.0,,,C2006|JL02643
UM-HET3,C2006,TJL,m,JL02647,Control,0,,dead,1,812,,,23.0,44.0,48.0,,,C2006|JL02647
UM-HET3,C2006,TJL,m,JL02648,Control,0,,dead,1,629,,,22.0,42.0,47.0,,,C2006|JL02648
UM-HET3,C2006,TJL,m,JL02649,Control,0,,dead,1,892,,,24.0,47.0,51.0,,,C2006|JL02649
UM-HET3,C2006,TJL,m,JL02680,Control,0,,dead,1,364,,,20.0,38.0,,,,C2006|JL02680
UM-HET3,C2006,TJL,m,JL02681,Control,0,,dead,1,650,,,21.0,39.0,44.0,,,C2006|JL02681
UM-HET3,C2006,TJL,m,JL02682,Control,0,,dead,1,564,,,23.0,43.0,47.0,,,C2006|JL02682
UM-HET3,C2006,TJL,m,JL02694,Control,0,,dead,1,476,,,23.0,39.0,46.0,,,C2006|JL02694
UM-HET3,C2006,TJL,m,JL02695,Control,0,,dead,1,961,,,24.0,42.0,46.0,,,C2006|JL02695
UM-HET3,C2006,TJL,m,JL02696,Control,0,,dead,1,952,,,24.0,47.0,54.0,,,C2006|JL02696
UM-HET3,C2006,TJL,m,JL02749,Control,0,,dead,1,791,,,25.0,45.0,51.0,,,C2006|JL02749
UM-HET3,C2006,TJL,m,JL02750,Control,0,,dead,1,997,,,23.0,35.0,46.0,,,C2006|JL02750
UM-HET3,C2006,TJL,m,JL02751,Control,0,,dead,1,850,,,24.0,38.0,47.0,,,C2006|JL02751
UM-HET3,C2006,TJL,m,JL02752,Control,0,,dead,1,920,,,25.0,34.0,50.0,,,C2006|JL02752
UM-HET3,C2006,TJL,m,JL02753,Control,0,,dead,1,795,,,22.0,42.0,48.0,,,C2006|JL02753
UM-HET3,C2006,TJL,m,JL02754,Control,0,,dead,1,731,,,22.0,42.0,46.0,,,C2006|JL02754
UM-HET3,C2006,UM,f,UM13197,Control,0,,dead,1,973,,,20.0,36.900002,47.799999,,,C2006|UM13197
UM-HET3,C2006,UM,f,UM13204,Control,0,,dead,1,946,,,19.799999,28.799999,34.400002,,,C2006|UM13204
UM-HET3,C2006,UM,f,UM13211,Control,0,,dead,1,417,,,18.299999,22.9,26.9,,,C2006|UM13211
UM-HET3,C2006,UM,f,UM13218,Control,0,,dead,1,811,,,18.5,26.0,32.900002,,,C2006|UM13218
UM-HET3,C2006,UM,f,UM13449,Control,0,,dead,1,739,,,20.200001,28.1,33.099998,,,C2006|UM13449
UM-HET3,C2006,UM,f,UM13456,Control,0,,dead,1,903,,,18.299999,24.799999,29.200001,,,C2006|UM13456
UM-HET3,C2006,UM,f,UM13463,Control,0,,dead,1,1154,,,21.1,30.700001,33.700001,,,C2006|UM13463
UM-HET3,C2006,UM,f,UM13470,Control,0,,dead,1,938,,,18.9,23.5,30.9,,,C2006|UM13470
UM-HET3,C2006,UM,f,UM13547,Control,0,,dead,1,863,,,19.200001,33.400002,39.099998,,,C2006|UM13547
UM-HET3,C2006,UM,f,UM13554,Control,0,,dead,1,827,,,19.700001,25.9,34.0,,,C2006|UM13554
UM-HET3,C2006,UM,f,UM13561,Control,0,,dead,1,1025,,,16.200001,23.0,26.1,,,C2006|UM13561
UM-HET3,C2006,UM,f,UM13568,Control,0,,dead,1,675,,,16.799999,25.5,35.599998,,,C2006|UM13568
UM-HET3,C2006,UM,f,UM13722,Control,0,,dead,1,866,,,21.1,26.6,31.5,,,C2006|UM13722
UM-HET3,C2006,UM,f,UM13729,Control,0,,dead,1,831,,,19.1,23.9,29.5,,,C2006|UM13729
UM-HET3,C2006,UM,f,UM13736,Control,0,,dead,1,624,,,18.4,23.6,27.9,,,C2006|UM13736
UM-HET3,C2006,UM,f,UM13743,Control,0,,dead,1,830,,,19.200001,24.6,30.200001,,,C2006|UM13743
UM-HET3,C2006,UM,f,UM13869,Control,0,,dead,1,684,,,17.9,22.299999,26.1,,,C2006|UM13869
UM-HET3,C2006,UM,f,UM13876,Control,0,,dead,1,813,,,17.4,21.5,22.700001,,,C2006|UM13876
UM-HET3,C2006,UM,f,UM13883,Control,0,,dead,1,761,,,19.4,28.799999,35.200001,,,C2006|UM13883
UM-HET3,C2006,UM,f,UM13890,Control,0,,dead,1,830,,,20.299999,27.1,29.700001,,,C2006|UM13890
UM-HET3,C2006,UM,f,UM14240,Control,0,,dead,1,956,,,17.200001,23.9,29.299999,,,C2006|UM14240
UM-HET3,C2006,UM,f,UM14247,Control,0,,dead,1,1052,,,17.4,22.6,29.6,,,C2006|UM14247
UM-HET3,C2006,UM,f,UM14254,Control,0,,dead,1,774,,,14.5,22.1,24.700001,,,C2006|UM14254
UM-HET3,C2006,UM,f,UM14261,Control,0,,dead,1,719,,,17.1,23.5,27.200001,,,C2006|UM14261
UM-HET3,C2006,UM,f,UM14520,Control,0,,dead,1,891,,,18.200001,25.200001,32.299999,,,C2006|UM14520
UM-HET3,C2006,UM,f,UM14527,Control,0,,dead,1,710,,,20.0,28.799999,35.799999,,,C2006|UM14527
UM-HET3,C2006,UM,f,UM14534,Control,0,,dead,1,960,,,17.299999,24.1,28.799999,,,C2006|UM14534
UM-HET3,C2006,UM,f,UM14541,Control,0,,dead,1,895,,,19.5,29.299999,35.299999,,,C2006|UM14541
UM-HET3,C2006,UM,f,UM14611,Control,0,,dead,1,819,,,19.299999,26.1,33.700001,,,C2006|UM14611
UM-HET3,C2006,UM,f,UM14618,Control,0,,dead,1,878,,,19.5,26.4,36.799999,,,C2006|UM14618
UM-HET3,C2006,UM,f,UM14625,Control,0,,dead,1,511,,,17.1,25.1,31.700001,,,C2006|UM14625
UM-HET3,C2006,UM,f,UM14632,Control,0,,dead,1,564,,,20.299999,24.9,30.0,,,C2006|UM14632
UM-HET3,C2006,UM,f,UM14926,Control,0,,dead,1,795,,,18.200001,24.0,31.799999,,,C2006|UM14926
UM-HET3,C2006,UM,f,UM14933,Control,0,,dead,1,911,,,17.299999,23.6,,,,C2006|UM14933
UM-HET3,C2006,UM,f,UM14940,Control,0,,dead,1,788,,,16.6,24.4,28.5,,,C2006|UM14940
UM-HET3,C2006,UM,f,UM14947,Control,0,,dead,1,938,,,18.4,24.799999,30.299999,,,C2006|UM14947
UM-HET3,C2006,UM,f,UM15052,Control,0,,dead,1,514,,,20.0,28.1,34.099998,,,C2006|UM15052
UM-HET3,C2006,UM,f,UM15059,Control,0,,dead,1,862,,,19.200001,26.0,33.200001,,,C2006|UM15059
UM-HET3,C2006,UM,f,UM15066,Control,0,,removed,0,919,,,,,,,,C2006|UM15066
UM-HET3,C2006,UM,f,UM15073,Control,0,,dead,1,1035,,,20.1,28.9,38.200001,,,C2006|UM15073
UM-HET3,C2006,UM,f,UM15661,Control,0,,dead,1,1032,,,18.700001,26.6,29.200001,,,C2006|UM15661
UM-HET3,C2006,UM,f,UM15668,Control,0,,dead,1,1056,,,18.700001,27.799999,31.799999,,,C2006|UM15668
UM-HET3,C2006,UM,f,UM15675,Control,0,,dead,1,766,,,18.700001,27.4,30.200001,,,C2006|UM15675
UM-HET3,C2006,UM,f,UM15682,Control,0,,dead,1,1005,,,18.1,30.200001,30.6,,,C2006|UM15682
UM-HET3,C2006,UM,f,UM16142,Control,0,,dead,1,705,,,20.1,27.799999,35.299999,,,C2006|UM16142
UM-HET3,C2006,UM,f,UM16149,Control,0,,dead,1,929,,,19.700001,29.6,38.200001,,,C2006|UM16149
UM-HET3,C2006,UM,f,UM16156,Control,0,,dead,1,942,,,22.299999,31.700001,45.5,,,C2006|UM16156
UM-HET3,C2006,UM,f,UM16163,Control,0,,dead,1,851,,,19.9,29.700001,43.0,,,C2006|UM16163
UM-HET3,C2006,UM,f,UM16583,Control,0,,dead,1,1232,,,16.9,23.200001,24.700001,,,C2006|UM16583
UM-HET3,C2006,UM,f,UM16590,Control,0,,dead,1,1248,,,18.0,25.299999,30.4,,,C2006|UM16590
UM-HET3,C2006,UM,f,UM16597,Control,0,,dead,1,922,,,15.8,23.4,27.1,,,C2006|UM16597
UM-HET3,C2006,UM,f,UM16604,Control,0,,dead,1,432,,,18.9,27.0,31.700001,,,C2006|UM16604
UM-HET3,C2006,UM,f,UM17017,Control,0,,dead,1,843,,,15.6,22.9,25.0,,,C2006|UM17017
UM-HET3,C2006,UM,f,UM17024,Control,0,,dead,1,937,,,17.9,23.799999,26.9,,,C2006|UM17024
UM-HET3,C2006,UM,f,UM17031,Control,0,,dead,1,774,,,18.4,25.9,31.6,,,C2006|UM17031
UM-HET3,C2006,UM,f,UM17038,Control,0,,dead,1,825,,,18.1,25.9,29.200001,,,C2006|UM17038
UM-HET3,C2006,UM,f,UM17066,Control,0,,dead,1,961,,,16.799999,23.1,27.200001,,,C2006|UM17066
UM-HET3,C2006,UM,f,UM17073,Control,0,,dead,1,857,,,16.1,22.6,28.4,,,C2006|UM17073
UM-HET3,C2006,UM,f,UM17080,Control,0,,dead,1,1086,,,17.799999,23.200001,29.5,,,C2006|UM17080
UM-HET3,C2006,UM,f,UM17087,Control,0,,dead,1,815,,,17.700001,24.6,26.1,,,C2006|UM17087
UM-HET3,C2006,UM,f,UM17115,Control,0,,dead,1,1129,,,19.4,33.799999,38.0,,,C2006|UM17115
UM-HET3,C2006,UM,f,UM17122,Control,0,,dead,1,909,,,17.700001,24.4,29.4,,,C2006|UM17122
UM-HET3,C2006,UM,f,UM17129,Control,0,,dead,1,1110,,,17.4,24.5,32.0,,,C2006|UM17129
UM-HET3,C2006,UM,f,UM17136,Control,0,,dead,1,809,,,17.5,25.9,29.200001,,,C2006|UM17136
UM-HET3,C2006,UM,f,UM17402,Control,0,,dead,1,882,,,16.799999,25.1,30.1,,,C2006|UM17402
UM-HET3,C2006,UM,f,UM17409,Control,0,,dead,1,1079,,,18.0,27.299999,34.099998,,,C2006|UM17409
UM-HET3,C2006,UM,f,UM17416,Control,0,,dead,1,1011,,,17.0,28.1,32.799999,,,C2006|UM17416
UM-HET3,C2006,UM,f,UM17423,Control,0,,dead,1,905,,,15.2,21.9,25.299999,,,C2006|UM17423
UM-HET3,C2006,UM,f,UM17752,Control,0,,dead,1,1004,,,20.5,30.1,32.0,,,C2006|UM17752
UM-HET3,C2006,UM,f,UM17759,Control,0,,dead,1,935,,,17.5,27.4,33.599998,,,C2006|UM17759
UM-HET3,C2006,UM,f,UM17766,Control,0,,dead,1,698,,,18.0,22.6,27.200001,,,C2006|UM17766
UM-HET3,C2006,UM,f,UM17773,Control,0,,dead,1,828,,,16.9,24.6,27.1,,,C2006|UM17773
UM-HET3,C2006,UM,f,UM17948,Control,0,,dead,1,1005,,,20.700001,30.0,32.900002,,,C2006|UM17948
UM-HET3,C2006,UM,f,UM17955,Control,0,,dead,1,1005,,,19.0,27.9,31.6,,,C2006|UM17955
UM-HET3,C2006,UM,f,UM17962,Control,0,,dead,1,1001,,,18.1,28.200001,29.5,,,C2006|UM17962
UM-HET3,C2006,UM,f,UM17969,Control,0,,dead,1,423,,,18.200001,23.799999,26.6,,,C2006|UM17969
UM-HET3,C2006,UM,f,UM18067,Control,0,,dead,1,681,,,18.299999,26.200001,29.0,,,C2006|UM18067
UM-HET3,C2006,UM,f,UM18074,Control,0,,dead,1,968,,,16.0,25.6,29.700001,,,C2006|UM18074
UM-HET3,C2006,UM,f,UM18081,Control,0,,dead,1,1099,,,17.4,23.5,25.6,,,C2006|UM18081
UM-HET3,C2006,UM,f,UM18088,Control,0,,dead,1,504,,,16.4,25.299999,29.6,,,C2006|UM18088
UM-HET3,C2006,UM,f,UM18095,Control,0,,dead,1,923,,,19.1,29.200001,39.900002,,,C2006|UM18095
UM-HET3,C2006,UM,f,UM18102,Control,0,,dead,1,907,,,20.299999,29.1,34.400002,,,C2006|UM18102
UM-HET3,C2006,UM,f,UM18109,Control,0,,dead,1,640,,,17.6,24.299999,30.9,,,C2006|UM18109
UM-HET3,C2006,UM,f,UM18116,Control,0,,dead,1,880,,,17.5,25.299999,35.0,,,C2006|UM18116
UM-HET3,C2006,UM,f,UM18186,Control,0,,dead,1,1015,,,14.5,21.9,25.299999,,,C2006|UM18186
UM-HET3,C2006,UM,f,UM18193,Control,0,,dead,1,1069,,,18.799999,30.700001,32.0,,,C2006|UM18193
UM-HET3,C2006,UM,f,UM18200,Control,0,,dead,1,990,,,18.200001,23.9,29.299999,,,C2006|UM18200
UM-HET3,C2006,UM,f,UM18207,Control,0,,dead,1,966,,,16.1,23.299999,27.200001,,,C2006|UM18207
UM-HET3,C2006,UM,m,UM13365,Control,0,,dead,1,647,,,23.700001,42.5,52.099998,,,C2006|UM13365
UM-HET3,C2006,UM,m,UM13372,Control,0,,dead,1,708,,,21.9,34.799999,51.700001,,,C2006|UM13372
UM-HET3,C2006,UM,m,UM13379,Control,0,,dead,1,929,,,23.299999,44.299999,49.799999,,,C2006|UM13379
UM-HET3,C2006,UM,m,UM13477,Control,0,,dead,1,589,,,21.700001,30.6,36.299999,,,C2006|UM13477
UM-HET3,C2006,UM,m,UM13484,Control,0,,dead,1,1008,,,24.299999,41.400002,39.700001,,,C2006|UM13484
UM-HET3,C2006,UM,m,UM13491,Control,0,,dead,1,974,,,23.200001,30.700001,36.400002,,,C2006|UM13491
UM-HET3,C2006,UM,m,UM13631,Control,0,,dead,1,1196,,,21.799999,31.299999,34.0,,,C2006|UM13631
UM-HET3,C2006,UM,m,UM13638,Control,0,,dead,1,647,,,24.200001,33.900002,42.400002,,,C2006|UM13638
UM-HET3,C2006,UM,m,UM13645,Control,0,,dead,1,554,,,22.6,36.900002,42.099998,,,C2006|UM13645
UM-HET3,C2006,UM,m,UM13778,Control,0,,dead,1,561,,,25.5,41.599998,47.299999,,,C2006|UM13778
UM-HET3,C2006,UM,m,UM13785,Control,0,,dead,1,758,,,24.700001,35.700001,37.400002,,,C2006|UM13785
UM-HET3,C2006,UM,m,UM13792,Control,0,,dead,1,939,,,24.6,40.799999,44.099998,,,C2006|UM13792
UM-HET3,C2006,UM,m,UM13946,Control,0,,dead,1,670,,,24.1,33.200001,35.0,,,C2006|UM13946
UM-HET3,C2006,UM,m,UM13953,Control,0,,dead,1,846,,,24.799999,36.599998,40.900002,,,C2006|UM13953
UM-HET3,C2006,UM,m,UM13960,Control,0,,dead,1,914,,,24.200001,30.4,35.099998,,,C2006|UM13960
UM-HET3,C2006,UM,m,UM13967,Control,0,,dead,1,967,,,27.1,42.700001,48.299999,,,C2006|UM13967
UM-HET3,C2006,UM,m,UM13974,Control,0,,dead,1,1007,,,23.799999,36.5,42.0,,,C2006|UM13974
UM-HET3,C2006,UM,m,UM13981,Control,0,,dead,1,762,,,25.4,36.700001,45.5,,,C2006|UM13981
UM-HET3,C2006,UM,m,UM14198,Control,0,,dead,1,1146,,,22.700001,31.9,35.599998,,,C2006|UM14198
UM-HET3,C2006,UM,m,UM14205,Control,0,,dead,1,953,,,24.0,40.299999,53.200001,,,C2006|UM14205
UM-HET3,C2006,UM,m,UM14212,Control,0,,dead,1,669,,,21.299999,33.5,38.400002,,,C2006|UM14212
UM-HET3,C2006,UM,m,UM14268,Control,0,,dead,1,914,,,20.9,30.799999,33.799999,,,C2006|UM14268
UM-HET3,C2006,UM,m,UM14275,Control,0,,dead,1,634,,,22.200001,34.700001,34.5,,,C2006|UM14275
UM-HET3,C2006,UM,m,UM14282,Control,0,,dead,1,955,,,,31.4,33.599998,,,C2006|UM14282
UM-HET3,C2006,UM,m,UM14317,Control,0,,dead,1,716,,,23.9,35.299999,40.200001,,,C2006|UM14317
UM-HET3,C2006,UM,m,UM14324,Control,0,,dead,1,821,,,20.9,30.4,34.599998,,,C2006|UM14324
UM-HET3,C2006,UM,m,UM14331,Control,0,,dead,1,610,,,21.799999,32.799999,38.5,,,C2006|UM14331
UM-HET3,C2006,UM,m,UM14408,Control,0,,dead,1,810,,,22.299999,30.1,36.299999,,,C2006|UM14408
UM-HET3,C2006,UM,m,UM14415,Control,0,,dead,1,723,,,20.200001,32.099998,38.799999,,,C2006|UM14415
UM-HET3,C2006,UM,m,UM14422,Control,0,,dead,1,919,,,19.1,37.0,41.5,,,C2006|UM14422
UM-HET3,C2006,UM,m,UM14590,Control,0,,dead,1,1077,,,24.9,32.799999,35.900002,,,C2006|UM14590
UM-HET3,C2006,UM,m,UM14597,Control,0,,dead,1,906,,,21.4,29.0,32.900002,,,C2006|UM14597
UM-HET3,C2006,UM,m,UM14604,Control,0,,dead,1,927,,,26.6,38.0,38.599998,,,C2006|UM14604
UM-HET3,C2006,UM,m,UM14737,Control,0,,removed,0,759,,,,,,,,C2006|UM14737
UM-HET3,C2006,UM,m,UM14744,Control,0,,removed,0,759,,,,,,,,C2006|UM14744
UM-HET3,C2006,UM,m,UM14751,Control,0,,removed,0,759,,,,,,,,C2006|UM14751
UM-HET3,C2006,UM,m,UM14835,Control,0,,dead,1,727,,,22.9,35.599998,45.299999,,,C2006|UM14835
UM-HET3,C2006,UM,m,UM14842,Control,0,,dead,1,874,,,25.0,41.900002,48.5,,,C2006|UM14842
UM-HET3,C2006,UM,m,UM14849,Control,0,,dead,1,727,,,23.5,34.900002,43.700001,,,C2006|UM14849
UM-HET3,C2006,UM,m,UM14954,Control,0,,dead,1,921,,,20.299999,27.9,30.1,,,C2006|UM14954
UM-HET3,C2006,UM,m,UM14961,Control,0,,dead,1,797,,,24.6,35.799999,42.599998,,,C2006|UM14961
UM-HET3,C2006,UM,m,UM14968,Control,0,,dead,1,953,,,23.299999,34.400002,41.799999,,,C2006|UM14968
UM-HET3,C2006,UM,m,UM15199,Control,0,,dead,1,886,,,22.9,35.599998,43.0,,,C2006|UM15199
UM-HET3,C2006,UM,m,UM15206,Control,0,,dead,1,662,,,21.5,29.1,31.9,,,C2006|UM15206
UM-HET3,C2006,UM,m,UM15213,Control,0,,dead,1,1054,,,21.799999,29.299999,31.700001,,,C2006|UM15213
UM-HET3,C2006,UM,m,UM15332,Control,0,,dead,1,874,,,26.6,42.5,48.700001,,,C2006|UM15332
UM-HET3,C2006,UM,m,UM15339,Control,0,,dead,1,476,,,26.6,34.900002,45.099998,,,C2006|UM15339
UM-HET3,C2006,UM,m,UM15346,Control,0,,dead,1,467,,,27.200001,46.099998,51.599998,,,C2006|UM15346
UM-HET3,C2006,UM,m,UM15472,Control,0,,dead,1,839,,,24.200001,35.299999,41.299999,,,C2006|UM15472
UM-HET3,C2006,UM,m,UM15479,Control,0,,dead,1,800,,,21.0,32.400002,39.400002,,,C2006|UM15479
UM-HET3,C2006,UM,m,UM15486,Control,0,,dead,1,1070,,,21.299999,31.299999,39.0,,,C2006|UM15486
UM-HET3,C2006,UM,m,UM15710,Control,0,,dead,1,816,,,27.1,41.299999,45.599998,,,C2006|UM15710
UM-HET3,C2006,UM,m,UM15717,Control,0,,dead,1,968,,,24.299999,33.5,38.799999,,,C2006|UM15717
UM-HET3,C2006,UM,m,UM15724,Control,0,,dead,1,922,,,24.799999,40.5,42.799999,,,C2006|UM15724
UM-HET3,C2006,UM,m,UM15731,Control,0,,dead,1,1236,,,22.6,37.099998,42.200001,,,C2006|UM15731
UM-HET3,C2006,UM,m,UM15738,Control,0,,dead,1,1061,,,23.799999,33.799999,37.0,,,C2006|UM15738
UM-HET3,C2006,UM,m,UM15745,Control,0,,dead,1,693,,,22.1,33.700001,37.900002,,,C2006|UM15745
UM-HET3,C2006,UM,m,UM15773,Control,0,,dead,1,789,,,22.700001,35.5,41.799999,,,C2006|UM15773
UM-HET3,C2006,UM,m,UM15780,Control,0,,removed,0,731,,,,,,,,C2006|UM15780
UM-HET3,C2006,UM,m,UM15787,Control,0,,dead,1,724,,,24.799999,36.700001,39.799999,,,C2006|UM15787
UM-HET3,C2006,UM,m,UM15953,Control,0,,dead,1,820,,,20.5,29.1,34.599998,,,C2006|UM15953
UM-HET3,C2006,UM,m,UM15960,Control,0,,dead,1,393,,,22.1,31.1,34.700001,,,C2006|UM15960
UM-HET3,C2006,UM,m,UM15967,Control,0,,dead,1,1001,,,20.6,29.200001,33.299999,,,C2006|UM15967
UM-HET3,C2006,UM,m,UM15995,Control,0,,dead,1,851,,,24.6,33.099998,36.900002,,,C2006|UM15995
UM-HET3,C2006,UM,m,UM16002,Control,0,,dead,1,652,,,24.6,39.200001,46.200001,,,C2006|UM16002
UM-HET3,C2006,UM,m,UM16009,Control,0,,dead,1,955,,,24.1,34.799999,43.900002,,,C2006|UM16009
UM-HET3,C2006,UM,m,UM16345,Control,0,,dead,1,780,,,23.799999,32.900002,36.900002,,,C2006|UM16345
UM-HET3,C2006,UM,m,UM16352,Control,0,,dead,1,618,,,24.6,35.0,40.400002,,,C2006|UM16352
UM-HET3,C2006,UM,m,UM16359,Control,0,,dead,1,1268,,,23.5,33.400002,36.700001,,,C2006|UM16359
UM-HET3,C2006,UM,m,UM16366,Control,0,,dead,1,688,,,22.200001,30.6,34.200001,,,C2006|UM16366
UM-HET3,C2006,UM,m,UM16373,Control,0,,dead,1,439,,,27.4,36.700001,38.5,,,C2006|UM16373
UM-HET3,C2006,UM,m,UM16380,Control,0,,dead,1,869,,,24.700001,38.200001,44.200001,,,C2006|UM16380
UM-HET3,C2006,UM,m,UM16436,Control,0,,dead,1,728,,,24.0,32.599998,35.700001,,,C2006|UM16436
UM-HET3,C2006,UM,m,UM16443,Control,0,,dead,1,885,,,27.0,37.599998,39.0,,,C2006|UM16443
UM-HET3,C2006,UM,m,UM16450,Control,0,,dead,1,933,,,24.200001,32.299999,33.599998,,,C2006|UM16450
UM-HET3,C2006,UM,m,UM16828,Control,0,,dead,1,695,,,20.4,31.1,33.200001,,,C2006|UM16828
UM-HET3,C2006,UM,m,UM16835,Control,0,,dead,1,979,,,20.700001,30.9,34.0,,,C2006|UM16835
UM-HET3,C2006,UM,m,UM16842,Control,0,,dead,1,1100,,,21.9,31.0,35.5,,,C2006|UM16842
UM-HET3,C2006,UM,m,UM17045,Control,0,,dead,1,950,,,24.700001,34.700001,38.5,,,C2006|UM17045
UM-HET3,C2006,UM,m,UM17052,Control,0,,dead,1,711,,,21.299999,31.799999,36.5,,,C2006|UM17052
UM-HET3,C2006,UM,m,UM17059,Control,0,,dead,1,781,,,22.9,37.299999,42.099998,,,C2006|UM17059
UM-HET3,C2006,UM,m,UM17241,Control,0,,dead,1,850,,,24.6,35.700001,43.0,,,C2006|UM17241
UM-HET3,C2006,UM,m,UM17248,Control,0,,dead,1,1065,,,23.299999,34.299999,40.099998,,,C2006|UM17248
UM-HET3,C2006,UM,m,UM17255,Control,0,,dead,1,1162,,,23.9,33.799999,40.799999,,,C2006|UM17255
UM-HET3,C2006,UM,m,UM17262,Control,0,,dead,1,622,,,20.6,30.1,32.200001,,,C2006|UM17262
UM-HET3,C2006,UM,m,UM17269,Control,0,,dead,1,616,,,23.1,31.4,33.900002,,,C2006|UM17269
UM-HET3,C2006,UM,m,UM17276,Control,0,,dead,1,1019,,,22.200001,33.599998,39.700001,,,C2006|UM17276
UM-HET3,C2006,UM,m,UM17283,Control,0,,dead,1,1064,,,21.4,30.4,34.900002,,,C2006|UM17283
UM-HET3,C2006,UM,m,UM17290,Control,0,,dead,1,1013,,,20.200001,30.200001,32.200001,,,C2006|UM17290
UM-HET3,C2006,UM,m,UM17297,Control,0,,dead,1,1097,,,21.799999,31.299999,35.0,,,C2006|UM17297
UM-HET3,C2006,UM,m,UM17353,Control,0,,dead,1,928,,,21.9,32.099998,35.0,,,C2006|UM17353
UM-HET3,C2006,UM,m,UM17360,Control,0,,dead,1,826,,,22.1,31.0,32.900002,,,C2006|UM17360
UM-HET3,C2006,UM,m,UM17367,Control,0,,dead,1,796,,,21.6,39.200001,42.299999,,,C2006|UM17367
UM-HET3,C2006,UM,m,UM17430,Control,0,,dead,1,450,,,23.6,37.0,43.599998,,,C2006|UM17430
UM-HET3,C2006,UM,m,UM17437,Control,0,,dead,1,1043,,,21.6,30.5,31.6,,,C2006|UM17437
UM-HET3,C2006,UM,m,UM17444,Control,0,,dead,1,1065,,,21.299999,36.0,40.400002,,,C2006|UM17444
UM-HET3,C2006,UM,m,UM17472,Control,0,,dead,1,954,,,25.5,33.400002,37.200001,,,C2006|UM17472
UM-HET3,C2006,UM,m,UM17479,Control,0,,dead,1,418,,,24.799999,40.200001,46.599998,,,C2006|UM17479
UM-HET3,C2006,UM,m,UM17486,Control,0,,dead,1,663,,,21.299999,34.299999,40.0,,,C2006|UM17486
UM-HET3,C2006,UM,m,UM17731,Control,0,,dead,1,1096,,,22.5,30.799999,36.599998,,,C2006|UM17731
UM-HET3,C2006,UM,m,UM17738,Control,0,,dead,1,747,,,23.5,36.099998,41.799999,,,C2006|UM17738
UM-HET3,C2006,UM,m,UM17745,Control,0,,dead,1,505,,,20.5,32.0,36.599998,,,C2006|UM17745
UM-HET3,C2006,UM,m,UM17850,Control,0,,dead,1,962,,,22.700001,31.9,34.099998,,,C2006|UM17850
UM-HET3,C2006,UM,m,UM17857,Control,0,,dead,1,672,,,22.6,38.299999,42.5,,,C2006|UM17857
UM-HET3,C2006,UM,m,UM17864,Control,0,,dead,1,1092,,,21.6,32.099998,34.799999,,,C2006|UM17864
UM-HET3,C2006,UM,m,UM17976,Control,0,,dead,1,837,,,19.6,31.200001,33.400002,,,C2006|UM17976
UM-HET3,C2006,UM,m,UM17983,Control,0,,dead,1,1061,,,20.5,32.299999,36.900002,,,C2006|UM17983
UM-HET3,C2006,UM,m,UM17990,Control,0,,dead,1,1085,,,19.6,28.0,30.1,,,C2006|UM17990
UM-HET3,C2006,UM,m,UM18165,Control,0,,dead,1,974,,,19.0,31.700001,34.299999,,,C2006|UM18165
UM-HET3,C2006,UM,m,UM18172,Control,0,,dead,1,701,,,20.200001,32.200001,38.299999,,,C2006|UM18172
UM-HET3,C2006,UM,m,UM18179,Control,0,,dead,1,1050,,,20.799999,31.6,33.099998,,,C2006|UM18179
UM-HET3,C2006,UT,f,UT1927,Control,0,,removed,0,929,,,,,,,,C2006|UT1927
UM-HET3,C2006,UT,f,UT1928,Control,0,,dead,1,474,,,,,,,,C2006|UT1928
UM-HET3,C2006,UT,f,UT1929,Control,0,,removed,0,929,,,,,,,,C2006|UT1929
UM-HET3,C2006,UT,f,UT1930,Control,0,,removed,0,929,,,,,,,,C2006|UT1930
